source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,symbol,company_name,sector_id,market_category,open,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,yearly_high,yearly_low,ref_7d,ref_15d,ref_30d,ref_90d,ref_180d,ref_365d,floor_flag,sme_flag,spot_flag,t_source_str,raw_keys,zero_fields
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SONARGAON,Sonargaon Textiles Limited,20.0,B,93.5,96.2,86.3,89.0,92.6,599.0,92783.0,8.643,124.5,20.7,101.0,110.9,108.9,83.4,38.7,37.9,0.0,0,0,2026-09-08 14:01:33,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SOUTHEASTB,Southeast Bank Limited.,1.0,A,12.1,12.2,11.9,12.1,12.1,611.0,3298261.0,39.723,12.2,7.8,11.4,11.2,10.9,9.6,8.88,8.5,0.0,0,0,2026-09-08 14:09:57,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SPCERAMICS,Shinepukur Ceramics Limited,3.0,B,21.0,21.3,20.2,20.4,20.8,676.0,561911.0,11.609,26.4,11.5,18.8,20.7,22.7,23.0,20.4,20.2,0.0,0,0,2026-09-08 14:09:23,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SPCL,Shahjibazar Power Co. Ltd.,9.0,A,52.3,52.5,50.6,51.0,51.4,453.0,169885.0,8.779,60.6,36.5,53.2,53.0,58.0,55.6,47.6,49.2,0.0,0,0,2026-09-08 14:05:10,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SQUARETEXT,Square Textiles Ltd.,20.0,A,48.5,50.0,48.5,48.9,48.5,249.0,68185.0,3.365,57.7,45.1,49.3,50.4,50.7,47.2,48.7,55.9,0.0,0,0,2026-09-08 14:05:45,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SQURPHARMA,Square Pharmaceuticals Limited,16.0,A,216.1,216.9,215.1,215.6,215.9,1899.0,235751.0,50.883,236.0,198.0,216.9,218.2,220.0,215.3,216.0,221.8,0.0,0,0,2026-09-08 14:09:24,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SSSTEEL,S S Steel Limited,6.0,Z,6.6,6.7,6.3,6.4,6.4,158.0,168553.0,1.081,7.8,3.1,6.5,6.4,7.3,5.3,4.9,5.6,0.0,0,0,2026-09-08 14:09:56,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,STANCERAM,Standard Ceramic Industries Ltd.,3.0,Z,66.1,69.9,66.1,68.9,66.5,29.0,1989.0,0.137,93.0,55.6,65.8,71.1,73.7,71.9,68.8,89.4,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,STANDARINS,Standard Insurance Limited,10.0,A,49.7,49.8,47.3,47.7,48.8,370.0,114060.0,5.526,56.8,29.3,47.9,49.8,52.3,54.1,37.7,44.1,0.0,0,0,2026-09-08 14:06:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,STANDBANKL,Standard Bank Limited,1.0,Z,4.5,4.5,4.4,4.5,4.4,111.0,598544.0,2.636,7.0,4.2,4.6,4.6,5.0,4.5,5.9,6.1,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,STYLECRAFT,Stylecraft Limited,20.0,Z,53.0,54.8,51.0,51.6,52.7,40.0,1178.0,0.061,82.4,40.3,54.2,56.3,60.8,54.1,47.8,81.9,0.0,0,0,2026-09-08 14:05:48,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SUMITPOWER,Summit Power Ltd.,9.0,A,15.5,15.7,15.2,15.3,15.4,347.0,464136.0,7.144,17.9,12.0,15.6,15.7,16.9,14.5,14.0,15.3,0.0,0,0,2026-09-08 14:04:15,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,SUNLIFEINS,Sunlife Insurance Company Limited,25.0,B,48.9,51.8,47.9,50.4,47.4,1480.0,730338.0,36.706,86.8,40.2,51.3,57.4,66.9,81.6,55.8,64.0,0.0,0,0,2026-09-08 14:09:37,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,T10Y0126,10y Bgtb 20/01/2026,22.0,A,110.5,110.5,110.5,110.5,0.0,1.0,1000.0,0.111,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,,0,1,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]","[""yclose""]"
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TAKAFULINS,Takaful Islami Insurance Limited,10.0,A,55.1,56.1,53.9,54.6,54.9,1237.0,850084.0,46.888,57.0,28.2,48.4,53.4,55.4,38.7,31.0,37.7,0.0,0,0,2026-09-08 14:09:41,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TALLUSPIN,Tallu Spinning Mills Limited,20.0,Z,7.7,8.0,7.5,7.5,7.6,86.0,131202.0,1.006,9.2,4.3,7.7,8.0,8.2,8.9,8.1,5.8,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TAMIJTEX,Tamijuddin Textile Mills Limited,20.0,A,121.0,124.8,117.5,118.4,119.8,266.0,38913.0,4.678,169.4,104.1,119.1,127.3,130.9,130.7,113.0,125.0,0.0,0,0,2026-09-08 14:09:41,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TANNERY INDUSTRIES,Tannery Industries,,,231.68,232.5,226.55,226.97,227.82,1611.0,561607.0,30.87,243.13,190.48,230.38,235.42,237.52,228.87,205.62,232.167,,0,0,2026-09-08 14:09:12,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TECHNODRUG,Techno Drugs Ltd.,16.0,A,43.4,44.2,41.9,42.1,43.4,1433.0,1368664.0,58.738,52.0,25.2,42.4,45.1,46.1,43.1,29.9,37.8,0.0,0,0,2026-09-08 14:08:52,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TELECOMMUNICATION,Telecommunication,,,140.67,141.03,138.97,139.23,139.9,3102.0,1169489.0,67.61,163.467,132.97,140.93,143.27,148.37,141.27,141.4,161.4,,0,0,2026-09-08 14:06:57,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TEXTILE,Textile,,,37.47,38.28,35.8,36.36,36.97,44010.0,63762214.0,1741.93,43.64,24.84,38.96,40.42,40.9,36.49,30.43,33.7638,,0,0,2026-09-08 14:09:54,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TILIL,Trust Islami Life Insurance Limited,25.0,B,47.6,47.8,46.3,46.6,47.1,367.0,146959.0,6.937,76.7,34.3,44.6,46.0,53.1,50.5,42.7,81.2,0.0,0,0,2026-09-08 14:06:37,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TITASGAS,Titas Gas Transmission & Dist. Co. Ltd.,9.0,B,17.9,17.9,17.3,17.4,17.6,230.0,126791.0,2.227,22.8,14.5,18.0,18.1,20.3,17.6,16.5,22.5,0.0,0,0,2026-09-08 14:09:58,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TOSRIFA,Tosrifa Industries Limited,20.0,B,20.0,20.4,19.1,19.4,20.0,344.0,330642.0,6.52,26.3,13.9,21.0,21.4,23.2,20.5,16.7,22.1,0.0,0,0,2026-09-08 14:04:43,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TRAVEL & LEISURE,Travel & Leisure,,,22.8,23.14,22.14,23.46,23.76,1787.0,1283828.0,33.89,28.32,18.52,23.86,24.84,25.78,24.38,23.02,27.5,,0,0,2026-09-08 14:08:16,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TRUSTB1MF,Trust Bank 1st Mutual Fund,14.0,A,3.7,3.8,3.6,3.7,3.7,118.0,417086.0,1.551,4.4,2.2,3.5,3.7,4.1,3.0,2.8,3.5,0.0,0,0,2026-09-08 14:03:29,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TRUSTBANK,Trust Bank Limited,1.0,A,14.6,14.7,14.5,14.6,14.5,364.0,710889.0,10.399,19.5,14.4,14.7,15.0,15.4,16.19,17.05,17.9,0.0,0,0,2026-09-08 14:07:04,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,TUNGHAI,Tung Hai Knitting & Dyeing Limited,20.0,Z,4.5,4.6,4.2,4.2,4.3,183.0,630748.0,2.825,6.0,1.1,4.3,5.1,3.6,2.9,3.5,2.3,0.0,0,0,2026-09-08 14:00:12,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UCB,United Commercial Bank Limited.,1.0,Z,9.0,9.1,8.9,9.0,9.0,127.0,350333.0,3.154,11.7,8.4,9.2,9.4,9.4,8.7,9.5,9.7,0.0,0,0,2026-09-08 14:03:01,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UCB2PBOND,Ucb 2nd Perpetual Bond,4.0,N,4700.0,4700.0,4700.0,4700.0,4850.0,1.0,1.0,0.005,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,4700.0,0.0,0,0,2025-04-30 15:01:34,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UNILEVERCL,Unilever Consumer Care Limited,8.0,A,1991.1,2000.0,1984.7,1988.4,1989.5,50.0,140.0,0.279,2497.0,1961.0,1976.7,2031.3,2041.6,2063.6,2138.9,2464.1,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UNIONBANK,Union Bank Limited,1.0,Z,1.7,1.7,1.5,1.5,1.6,72.0,283056.0,0.434,2.4,1.4,1.5,1.5,1.5,1.5,1.5,2.2,0.0,0,0,2025-11-05 14:20:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UNIONCAP,Union Capital Limited,7.0,Z,4.5,4.5,4.3,4.4,4.3,34.0,181520.0,0.793,7.2,2.5,4.5,4.5,5.0,4.8,6.5,4.5,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UNIONINS,Union Insurance Company Limited,10.0,A,49.3,50.5,48.5,48.8,49.3,486.0,180086.0,8.893,57.0,27.0,46.9,50.2,53.5,42.9,32.3,38.4,0.0,0,0,2026-09-08 14:00:00,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
stocknow_instruments,2026-09-08 09:45:03.135668+00:00,1,a4e388692d1a4e3fa50e0610a30f29c3,70e9bb0f48c87197e396909c4a7cac288ae91cd64625456eb96d3bf8d011c382,200,1301,UNIQUEHRL,Unique Hotel & Resorts Limited,21.0,A,42.6,43.0,41.7,42.0,42.4,280.0,141823.0,6.033,49.8,35.0,43.0,43.2,44.1,40.3,37.3,44.1,0.0,0,0,2026-09-08 14:00:08,"[""15d"", ""180d"", ""30d"", ""365d"", ""7d"", ""90d"", ""analysisTitle"", ""category"", ""close"", ""code"", ""floor"", ""high"", ""low"", ""name"", ""new_value"", ""nv"", ""open"", ""sector_id"", ""sme"", ""spot"", ""trades"", ""updated_at"", ""value"", ""volume"", ""ycp"", ""yearly_high"", ""yearly_low""]",[]
