panel,cohort,horizon,exec_status,exec_note,n_occurrences,n_untradeable,n_no_outcome,n_measured,n_dates,gross_mean,gross_median,net_verified_mean,t_clustered,t_naive,excess_vs_base,t_excess,fail_share_gross,fail_share_net_verified,p05,p95,mfe_mean,mae_mean,net_est_+0.2%,net_est_+0.4%,p_clustered,survives_fdr10,p_excess,excess_survives_fdr10,eligible
PRIMARY,path2=EXTREME→DEPARTURE→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,459,50,3,406,340,0.00136744232865752,0.0,-0.006632557671342481,-3.178082719942312,-3.5091481619140312,0.0013968392232034696,0.7939623524980434,0.5911330049261084,0.6650246305418719,-0.05120618440841751,0.07374230460251659,0.031063213932200726,-0.022288640092919015,-0.00863255767134248,-0.01063255767134248,0.001482524475050141,True,0.4272173485592692,False,True
PRIMARY,path2=EXTREME→DEPARTURE→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,459,50,4,405,337,0.0009969337187816626,0.0,-0.007003066281218338,-2.837013615492969,-3.157979909799473,0.0014246823742697428,0.7000327642435046,0.5925925925925926,0.654320987654321,-0.0642042725221107,0.07139956953498364,0.037389037375977784,-0.02827943834365974,-0.009003066281218337,-0.011003066281218339,0.004553767004088551,True,0.483906843152974,False,True
PRIMARY,path2=EXTREME→DEPARTURE→CALM,5,OK,sell 4 sessions after purchase,459,50,5,404,340,0.0015067426502423918,-0.0011878850482670111,-0.006493257349757611,-2.0754015293962333,-2.4036091898532974,0.0015979995905423506,0.5943871659051829,0.6113861386138614,0.6534653465346535,-0.07463121008960433,0.09023116207613807,0.04650692446953419,-0.03483759055672315,-0.00849325734975761,-0.01049325734975761,0.0379493365738435,True,0.5522531904370567,False,True
PRIMARY,path2=EXTREME→DEPARTURE→CALM,10,OK,sell 9 sessions after purchase,459,50,6,403,340,-0.005217811458461257,-0.0031595602903684815,-0.013217811458461258,-3.5776624572306965,-3.756846215567826,-0.004739123775520399,-1.51249086192051,0.5856079404466501,0.6253101736972705,-0.12545171525034696,0.11243069092167074,0.06198405725774167,-0.05121836172432528,-0.015217811458461258,-0.017217811458461258,0.0003466807465345326,True,0.13040903558740696,False,True
PRIMARY,path2=EXTREME→EXTREME→DRIFT,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,382,88,3,291,234,-0.0013153494981873036,0.0,-0.009315349498187304,-4.938175152532444,-4.834799705375628,-0.0016865223534599345,-0.8855240575103184,0.6563573883161512,0.7353951890034365,-0.048682417158994545,0.06226421189795755,0.022487832209700406,-0.018434596304308697,-0.011315349498187304,-0.013315349498187305,7.885700182601294e-07,True,0.37587405024525244,False,True
PRIMARY,path2=EXTREME→EXTREME→DRIFT,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,382,88,5,289,233,-0.00027491211588656324,0.0,-0.008274912115886565,-3.4611848021811538,-2.99740779056876,-0.00255521512127537,-0.9186423978211229,0.5951557093425606,0.6643598615916955,-0.061865303272460266,0.07258387720130739,0.03202218749470927,-0.027158487876455743,-0.010274912115886565,-0.012274912115886565,0.0005378034898523462,True,0.35828264794561276,False,True
PRIMARY,path2=EXTREME→EXTREME→DRIFT,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,382,88,4,290,232,-0.0051331657472892,-0.0015412232216941327,-0.013133165747289203,-4.590138311346531,-4.253247663779796,-0.0068445288287260295,-2.230778773933551,0.6310344827586207,0.6862068965517242,-0.07866799725743544,0.07549014528076865,0.03919955170696681,-0.034042000053614366,-0.015133165747289203,-0.0171331657472892,4.429523932745712e-06,True,0.02569578662994449,True,True
PRIMARY,path2=EXTREME→EXTREME→DRIFT,5,OK,sell 4 sessions after purchase,382,88,5,289,235,-0.007620669665681292,-0.006701539623039603,-0.015620669665681292,-4.426674160193193,-4.184578808016086,-0.010008445111478503,-2.7348197633279487,0.6401384083044983,0.6539792387543253,-0.11196507963456619,0.09971577798075319,0.048147449882658615,-0.044130071277204766,-0.017620669665681293,-0.01962066966568129,9.569712154302158e-06,True,0.006241444095209581,True,True
PRIMARY,path2=EXTREME→EXTREME→DRIFT,10,OK,sell 9 sessions after purchase,382,88,5,289,234,-0.006571144861943161,-0.0057637047167499065,-0.01457114486194316,-4.132363977409945,-2.9560480473273003,-0.012193638598363797,-2.6311155135273534,0.6193771626297578,0.657439446366782,-0.14476730417311995,0.12604172843317674,0.06618180332106043,-0.05912642341201521,-0.01657114486194316,-0.01857114486194316,3.5905125226459996e-05,True,0.008510510397438546,True,True
PRIMARY,path2=CALM→EXTREME→EXTREME,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,358,46,5,307,268,-0.0015571915719731482,-0.0016652793190612089,-0.009557191571973149,-6.319446612605426,-5.722340564893012,-0.003792473647136015,-2.4684419219786626,0.6710097719869706,0.7361563517915309,-0.04192636934352477,0.06011284009571708,0.02257585489400351,-0.01920888046706192,-0.011557191571973149,-0.013557191571973149,2.625016141083388e-10,True,0.013570267109345417,True,True
PRIMARY,path2=CALM→EXTREME→EXTREME,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,358,46,0,312,273,-0.003938586319780656,-0.005944617027889574,-0.011938586319780656,-5.010064756286718,-4.989461740515236,-0.006486203879517751,-2.7805972749420556,0.6730769230769231,0.7339743589743589,-0.05930863239911712,0.07057775552223547,0.031128630744233568,-0.028479221605576557,-0.013938586319780656,-0.015938586319780658,5.441172352840665e-07,True,0.005425900130664868,True,True
PRIMARY,path2=CALM→EXTREME→EXTREME,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,358,46,1,311,272,-0.0021663130546295483,-0.005043440222588348,-0.01016631305462955,-3.685418980897497,-3.3689237233386815,-0.006318058545805522,-2.2417046358826562,0.6334405144694534,0.6688102893890675,-0.06765692111173388,0.09218212053988506,0.037775275318499904,-0.03410626015429013,-0.01216631305462955,-0.01416631305462955,0.00022832670966893993,True,0.02498046807192793,True,True
PRIMARY,path2=CALM→EXTREME→EXTREME,5,OK,sell 4 sessions after purchase,358,46,5,307,268,-0.005098303503425423,-0.009302392662313674,-0.013098303503425422,-3.9752909110559127,-3.5753930251495887,-0.010798991578591335,-3.204073501435207,0.6286644951140065,0.6710097719869706,-0.09867044640621857,0.10776722698769522,0.04833941967855729,-0.043931461903626845,-0.015098303503425422,-0.01709830350342542,7.029327818324272e-05,True,0.0013549787998590234,True,True
PRIMARY,path2=CALM→EXTREME→EXTREME,10,OK,sell 9 sessions after purchase,358,46,2,310,273,0.0005634050972332247,-0.006570212628330312,-0.007436594902766777,-1.4645065545999436,-1.387640567958833,-0.006645551239523466,-1.3017167066359865,0.5935483870967742,0.6096774193548387,-0.1333955025434658,0.14707996264637813,0.06992397541798775,-0.05801398106175419,-0.009436594902766778,-0.011436594902766776,0.14305559347133923,False,0.19301324632167144,False,True
PRIMARY,path2=DEPARTURE→EXTREME→CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,284,23,2,259,222,0.0024476244191462644,0.0,-0.005552375580853737,-2.756911491446012,-3.3019854863586295,0.0031679355024219207,1.8911136929805856,0.5752895752895753,0.6833976833976834,-0.03516612919470428,0.0534615891673891,0.022428995367419397,-0.013172196765873853,-0.007552375580853737,-0.009552375580853737,0.005835014331835082,True,0.05860916903166181,False,True
PRIMARY,path2=DEPARTURE→EXTREME→CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,284,23,4,257,221,0.003518829424854934,0.0,-0.004481170575145066,-1.7500664085969102,-1.8318055834129119,0.003821498527798662,1.5517941609383954,0.5758754863813229,0.6614785992217899,-0.04601449048446825,0.07141083530416695,0.03236716284003672,-0.019921340571860235,-0.006481170575145066,-0.008481170575145067,0.08010685528210051,True,0.12071148353879835,False,True
PRIMARY,path2=DEPARTURE→EXTREME→CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,284,23,4,257,222,0.0009622795233063477,0.0,-0.007037720476693653,-2.6270821783192955,-2.6259058675999376,0.0006218070679851109,0.2369560301703925,0.5797665369649806,0.6381322957198443,-0.05246212704105965,0.06318993046953478,0.0390725422749886,-0.024897927158484583,-0.009037720476693652,-0.011037720476693654,0.0086120532794024,True,0.8126909017062435,False,True
PRIMARY,path2=DEPARTURE→EXTREME→CALM,5,OK,sell 4 sessions after purchase,284,23,5,256,221,0.0015605741607724636,0.0,-0.006439425839227538,-1.9845561609344602,-1.6822250203310145,0.00243928043721453,0.7245750104807394,0.59375,0.66796875,-0.06798938353634959,0.10683118414195947,0.04925226891708146,-0.032629963944202436,-0.008439425839227539,-0.010439425839227537,0.04719387388263016,True,0.4687127941396576,False,True
PRIMARY,path2=DEPARTURE→EXTREME→CALM,10,OK,sell 9 sessions after purchase,284,23,6,255,219,-0.00016981312115238695,-0.0037383221106072153,-0.008169813121152388,-1.6744274241721602,-1.4704506431559925,0.0031921212037578227,0.5689030576707403,0.611764705882353,0.6431372549019608,-0.1046533328328588,0.1337583935403337,0.06962289499469154,-0.049445578776881646,-0.010169813121152388,-0.012169813121152388,0.09404662681747702,True,0.5694219302154612,False,True
PRIMARY,path2=DEPARTURE→CALM→EXTREME,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,267,29,4,234,205,-0.0011834709179400994,-0.002787469076314254,-0.0091834709179401,-5.542135723988958,-5.256104608333931,-0.001604572704925973,-0.8911385816979327,0.6153846153846154,0.7264957264957265,-0.03915836602359944,0.0363108493070287,0.02017717845089442,-0.017193532642823264,-0.0111834709179401,-0.0131834709179401,2.988045542213831e-08,True,0.37285482895031796,False,True
PRIMARY,path2=DEPARTURE→CALM→EXTREME,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,267,29,2,236,207,-0.005022931164262929,-0.0023643990125793895,-0.013022931164262928,-5.453418897175433,-5.591576094957086,-0.0049716260537403575,-2.0220771913704527,0.690677966101695,0.7415254237288136,-0.06748638282334576,0.05516363375817287,0.028697886130745833,-0.02650288160095632,-0.015022931164262928,-0.017022931164262928,4.941048682016661e-08,True,0.04316837793990889,False,True
PRIMARY,path2=DEPARTURE→CALM→EXTREME,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,267,29,6,232,207,-0.004872548011895226,-0.007211194961517729,-0.012872548011895225,-4.211168595614524,-4.2984778495328655,-0.004171396000772955,-1.4103224447625564,0.6637931034482759,0.7068965517241379,-0.06834922015544678,0.06686021559119806,0.03399579414916789,-0.03535202262726127,-0.014872548011895225,-0.016872548011895225,2.540530478168517e-05,True,0.15844449402397648,False,True
PRIMARY,path2=DEPARTURE→CALM→EXTREME,5,OK,sell 4 sessions after purchase,267,29,3,235,206,-0.007864834285554482,-0.009280809074472856,-0.01586483428555448,-4.146471916754565,-4.345345246221872,-0.0073630383458564855,-2.0695021340636846,0.6425531914893617,0.6851063829787234,-0.09490552684271843,0.07959378532593231,0.042511024570703215,-0.04499813846778826,-0.01786483428555448,-0.01986483428555448,3.3763757025192616e-05,True,0.038498991275984364,False,True
PRIMARY,path2=DEPARTURE→CALM→EXTREME,10,OK,sell 9 sessions after purchase,267,29,3,235,208,-0.00849383931118614,-0.012422567035593007,-0.016493839311186143,-2.860499690126533,-3.0472676889808845,-0.00565146641974667,-1.1269474298906546,0.6170212765957447,0.6425531914893617,-0.1496723212605019,0.12773408872622183,0.06139499914397187,-0.0598950652118075,-0.018493839311186144,-0.020493839311186143,0.004229739664365393,True,0.259764708289281,False,True
PRIMARY,path2=EXTREME→DRIFT→EXTREME,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,214,57,1,156,147,-0.0006551581093111977,0.0,-0.008655158109311197,-2.907960091075057,-3.0507620956301906,-0.0016512824814930653,-0.6057880912400788,0.6346153846153846,0.7243589743589743,-0.04070126046484261,0.05600805011681441,0.02363701245534652,-0.02098566871339396,-0.010655158109311197,-0.012655158109311197,0.0036379476106167086,True,0.5446554786400634,False,False
PRIMARY,path2=EXTREME→DRIFT→EXTREME,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,214,57,1,156,147,-0.0011940134275902797,0.0,-0.009194013427590278,-2.743830093278321,-2.6039685417680327,-0.003467248295306604,-1.0544219333872733,0.6217948717948718,0.6474358974358975,-0.05687040125762201,0.06281094220617756,0.033527627335258284,-0.028328482651064753,-0.011194013427590278,-0.013194013427590278,0.006072695992374698,True,0.2916897847812631,False,False
PRIMARY,path2=EXTREME→DRIFT→EXTREME,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,214,57,2,155,146,-0.0031157218728468466,-0.001834021605324099,-0.011115721872846849,-2.883005951715473,-2.8178830393688425,-0.005875783209284086,-1.5682411859645689,0.5870967741935483,0.6193548387096774,-0.060821807801528356,0.06933192600465733,0.04043460301747914,-0.03510785047155398,-0.013115721872846849,-0.015115721872846849,0.003938999983490365,True,0.1168248559167599,False,False
PRIMARY,path2=EXTREME→DRIFT→EXTREME,5,OK,sell 4 sessions after purchase,214,57,2,155,147,-0.01079097975180985,-0.00779731046003173,-0.01879097975180985,-3.790428330422807,-3.8817658726568958,-0.0094767046147583,-1.9810252337531247,0.6,0.6451612903225806,-0.11206349769478594,0.0727887567486538,0.05009734400440833,-0.04630094600186672,-0.02079097975180985,-0.02279097975180985,0.00015038772233220635,True,0.047588443844807066,False,False
PRIMARY,path2=EXTREME→DRIFT→EXTREME,10,OK,sell 9 sessions after purchase,214,57,5,152,143,-0.013065878675449328,-0.013043724839711624,-0.021065878675449325,-3.036204060600022,-3.170036598360414,-0.012268006597727569,-1.8884336289647257,0.618421052631579,0.6447368421052632,-0.14215408230937393,0.12006865700740484,0.06584870585032933,-0.059407306350128336,-0.023065878675449326,-0.025065878675449325,0.002395771630698915,True,0.05896776027138231,False,False
PRIMARY,path2=EXTREME→CALM→DEPARTURE,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,214,38,0,176,163,0.0038981074483753902,0.0,-0.004101892551624609,-1.8382568985998096,-1.934813458809791,0.003941283276015474,2.1336996646605453,0.5965909090909091,0.6931818181818182,-0.033513775553123126,0.05754209198561668,0.02309994021511237,-0.014557768691838889,-0.006101892551624609,-0.00810189255162461,0.06602455905568881,True,0.032867373545553434,False,False
PRIMARY,path2=EXTREME→CALM→DEPARTURE,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,214,38,1,175,162,0.0020227239651316245,0.0,-0.0059772760348683765,-1.909498808790428,-1.9743869232434186,0.0015410172332546415,0.576728520036569,0.6114285714285714,0.6685714285714286,-0.04751876637711327,0.0771292678901006,0.03309376344026434,-0.022551090373783528,-0.007977276034868377,-0.009977276034868376,0.05619777525259143,True,0.5641228630848051,False,False
PRIMARY,path2=EXTREME→CALM→DEPARTURE,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,214,38,1,175,162,0.0007225957965236205,0.0,-0.007277404203476379,-2.3876381128875748,-2.316762608676205,-0.0007257811512776217,-0.26787704352973346,0.6228571428571429,0.6742857142857143,-0.053210312772041204,0.08809883731708192,0.03909104334576377,-0.027814577282413523,-0.00927740420347638,-0.01127740420347638,0.016957029969262655,True,0.7887939647237153,False,False
PRIMARY,path2=EXTREME→CALM→DEPARTURE,5,OK,sell 4 sessions after purchase,214,38,2,174,162,-0.0003309248931180334,-0.004244398679147462,-0.008330924893118034,-2.277666243470741,-2.0897624254461356,-0.0010583764403568484,-0.313936714052001,0.6206896551724138,0.6666666666666666,-0.06807072463246609,0.11344685047412843,0.04628457899020919,-0.03630003448659044,-0.010330924893118034,-0.012330924893118034,0.022746470412778656,True,0.7535691051897633,False,False
PRIMARY,path2=EXTREME→CALM→DEPARTURE,10,OK,sell 9 sessions after purchase,214,38,4,172,159,-0.0010560612315840378,-0.00689666106616793,-0.00905606123158404,-1.8498224211190988,-1.7285870587622105,-0.0009202807986858922,-0.18519028081013797,0.6337209302325582,0.6686046511627907,-0.0896301312983972,0.1384390454020751,0.06227576569790784,-0.05155528020343903,-0.01105606123158404,-0.013056061231584041,0.06433914819517508,True,0.853079792033056,False,False
PRIMARY,rung1=rung1_volume_departure,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,40166,1662,242,38262,2571,-0.001139962258035285,-0.005387623463055428,-0.009139962258035284,-23.636931044154377,-49.25274314212959,-0.001877366330284356,-5.5597992184709994,0.6099524332235639,0.6798912759395745,-0.05310982531394841,0.07223435982408763,0.028532302776929048,-0.02310594800055295,-0.011139962258035284,-0.013139962258035284,1.608542055519167e-123,True,2.700851801185193e-08,True,True
PRIMARY,rung1=rung1_volume_departure,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,40166,1662,330,38174,2569,-0.0011686956289059824,-0.006211200092640524,-0.009168695628905984,-17.717939282105153,-33.89818637835133,-0.0027251961839255216,-5.573442026438359,0.5919212029129775,0.6468014879237177,-0.07597064822467882,0.09519230374732136,0.04092579690512957,-0.0338120978725299,-0.011168695628905984,-0.013168695628905984,3.048777886722922e-70,True,2.4975479113224086e-08,True,True
PRIMARY,rung1=rung1_volume_departure,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,40166,1662,340,38164,2567,-0.0016309680521877814,-0.007646393725177703,-0.009630968052187782,-15.94204594870052,-29.545434405241725,-0.0035766179652520287,-6.113352242638551,0.5935698564091815,0.6406299130070223,-0.09022705373893873,0.11269760851438176,0.04990676638911574,-0.04135673310173027,-0.011630968052187782,-0.013630968052187782,3.2358371905284203e-57,True,9.755970121297975e-10,True,True
PRIMARY,rung1=rung1_volume_departure,5,OK,sell 4 sessions after purchase,40166,1662,452,38052,2563,-0.002870614567512758,-0.010929070532190204,-0.01087061456751276,-15.580361644235271,-26.11716854509212,-0.006361018782106022,-8.6887351111758,0.5969988436875854,0.6358929885419952,-0.11294041118059565,0.14303751241831042,0.06325834139988953,-0.05254814918104397,-0.01287061456751276,-0.01487061456751276,9.89931052944677e-55,True,3.664970828819197e-18,True,True
PRIMARY,rung1=rung1_volume_departure,10,OK,sell 9 sessions after purchase,40166,1662,883,37621,2562,-0.004420673945847567,-0.014598799421152749,-0.012420673945847569,-14.441573227522973,-21.815110681151257,-0.011757607614560728,-11.011735884913081,0.596076659312618,0.6260067515483374,-0.15539214491532313,0.1868458247023358,0.08659593476491881,-0.07147043456356261,-0.014420673945847569,-0.01642067394584757,2.833009724553884e-47,True,3.354768214583445e-28,True,True
PRIMARY,rung1=rung1_range_compression,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7098,2448,37,4613,1768,0.0003749734493173631,0.0,-0.0076250265506826375,-16.690437279099836,-23.468354811251785,0.0002761867190235516,0.6530678633423126,0.6681118577931932,0.7515716453500976,-0.02987226490855764,0.037861246968048344,0.018819913286730862,-0.012069620888091355,-0.009625026550682637,-0.011625026550682638,1.5383987430835874e-62,True,0.5137125291125563,False,True
PRIMARY,rung1=rung1_range_compression,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7098,2448,32,4618,1766,0.0007359927483999602,0.0,-0.0072640072516000406,-10.193967717691178,-15.089494568614796,0.0012028868520872961,1.9282414665433494,0.63685578172369,0.6977046340407103,-0.040765420258195594,0.0551978550334547,0.026155232286550333,-0.018116491974645325,-0.00926400725160004,-0.01126400725160004,2.1097384166909078e-24,True,0.05382509864046128,False,True
PRIMARY,rung1=rung1_range_compression,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,7098,2448,60,4590,1769,0.0007495793813755585,0.0,-0.007250420618624443,-9.123083183590495,-12.15322218351603,0.0008352805766592355,1.1218093585919475,0.6328976034858388,0.6854030501089324,-0.05298952054114254,0.06893088374665098,0.03202175344075373,-0.023159939549029278,-0.009250420618624442,-0.011250420618624444,7.30168874186887e-20,True,0.2619435062414064,False,True
PRIMARY,rung1=rung1_range_compression,5,OK,sell 4 sessions after purchase,7098,2448,33,4617,1769,-3.3399585732077075e-05,0.0,-0.008033399585732078,-7.807610638380019,-10.436437520130776,0.0005226969726413982,0.5405844178717171,0.6207494043751354,0.6642841672081438,-0.07145896398214487,0.08821269105750434,0.0410266385348582,-0.03042892052259314,-0.010033399585732078,-0.012033399585732078,5.828230792866435e-15,True,0.5887940604387086,False,True
PRIMARY,rung1=rung1_range_compression,10,OK,sell 9 sessions after purchase,7098,2448,67,4583,1767,0.002100459284524347,0.0,-0.0058995407154756535,-4.913288846247866,-5.178156790439362,0.0014412197958024835,1.0473522606640608,0.588697359807986,0.6194632336897229,-0.1071625151526241,0.13598683970071035,0.05927421212313669,-0.04550609847717307,-0.007899540715475654,-0.009899540715475653,8.956118018010748e-07,True,0.2949371410426249,False,True
PRIMARY,rung1=rung1_quiet_accumulation,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,3105,936,25,2144,1175,-0.00039802203506409463,0.0,-0.008398022035064094,-11.671762192716495,-13.204366639898572,-0.001592667142290887,-2.1655850252861373,0.6427238805970149,0.7322761194029851,-0.042587533408109744,0.059051653917945576,0.022478239178449606,-0.01630562935285775,-0.010398022035064094,-0.012398022035064094,1.777036868508775e-31,True,0.030342911705273447,True,True
PRIMARY,rung1=rung1_quiet_accumulation,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,3105,936,39,2130,1170,-8.81076445447477e-05,-0.0010322265533500732,-0.008088107644544748,-7.947038793943734,-8.463518904516121,-0.002331861663971702,-2.009782374111458,0.6262910798122066,0.7032863849765258,-0.05848965483754325,0.0790583067297731,0.03259234667336141,-0.02386558141495886,-0.010088107644544748,-0.012088107644544748,1.9102260630174385e-15,True,0.04445422708500348,False,True
PRIMARY,rung1=rung1_quiet_accumulation,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,3105,936,38,2131,1174,-0.0010036988480054691,-0.0019717390548398134,-0.00900369884800547,-7.043776826887085,-7.482900107138429,-0.003947057182543157,-2.717604453075965,0.6264664476771469,0.6926325668700141,-0.07336733196458675,0.0920359110417393,0.04015760505235552,-0.02917112650762131,-0.01100369884800547,-0.01300369884800547,1.870977323168373e-12,True,0.006575639625719248,True,True
PRIMARY,rung1=rung1_quiet_accumulation,5,OK,sell 4 sessions after purchase,3105,936,53,2116,1167,-0.0011523385687396855,-0.0031804567951871183,-0.009152338568739685,-5.934283648738651,-5.925102134688423,-0.005035487494395456,-2.8003979654154514,0.6238185255198487,0.6810018903591682,-0.09399566864057798,0.12346593187992345,0.0523517329108877,-0.038129987018126206,-0.011152338568739685,-0.013152338568739685,2.9513121921301e-09,True,0.005103964017902821,True,True
PRIMARY,rung1=rung1_quiet_accumulation,10,OK,sell 9 sessions after purchase,3105,936,110,2059,1165,-0.004792743824431891,-0.00668898815079654,-0.012792743824431891,-6.012979882571171,-5.876974407177266,-0.010775565151340443,-4.331366925910532,0.6250607090820787,0.6707139388052452,-0.13879554207643852,0.15913491221261888,0.07221757146618817,-0.05392480336709897,-0.014792743824431891,-0.01679274382443189,1.8214364827096364e-09,True,1.4818649763885613e-05,True,True
PRIMARY,ALL (base rate),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,819534,86657,5764,727113,2714,0.0001920499747428854,0.0,-0.007807950025257116,-35.92796233186179,-243.45232418526416,,,0.5958028532016344,0.7112168259954093,-0.03814344929902638,0.04847048392629701,0.022025801170673154,-0.015153710131615776,-0.009807950025257115,-0.011807950025257117,1.1181517700715032e-282,True,,False,True
PRIMARY,ALL (base rate),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,819534,86657,6366,726511,2713,0.00010291971397645385,-0.0015247779320136923,-0.007897080286023546,-24.332157131117306,-168.18656834064015,,,0.5800256293435336,0.6663519203425688,-0.055569851154810765,0.06795066190850754,0.03129253687919879,-0.02333981667864555,-0.009897080286023546,-0.011897080286023546,8.957039205288036e-131,True,,False,True
PRIMARY,ALL (base rate),3,OK,sell 2 sessions after purchase — unaffected by the settlement question,819534,86657,6858,726019,2712,5.4912952273030645e-05,-0.0024750299914672656,-0.007945087047726968,-19.818992223452447,-138.62539310330538,,,0.5760772101005621,0.6494168885387297,-0.06744128079553265,0.08186387007817296,0.038288363642426965,-0.02936478380083985,-0.009945087047726968,-0.011945087047726968,2.041561201598795e-87,True,,False,True
PRIMARY,ALL (base rate),5,OK,sell 4 sessions after purchase,819534,86657,7814,725063,2710,-5.330133872735789e-05,-0.0037807228399060443,-0.00805330133872736,-15.151888744520049,-108.74009772205333,,,0.5712096741938286,0.6297866530218753,-0.08748745412311591,0.10536051565782635,0.04926516629069535,-0.038672049571306266,-0.01005330133872736,-0.01205330133872736,7.362007725744903e-52,True,,False,True
PRIMARY,ALL (base rate),10,OK,sell 9 sessions after purchase,819534,86657,10275,722602,2705,-0.0003739560690910978,-0.005571045049455472,-0.0083739560690911,-10.501078797370488,-80.00428724918915,,,0.5650399528371082,0.6078034658082873,-0.12516314295400605,0.14829132791639413,0.06969367846836771,-0.055478990455520745,-0.0103739560690911,-0.0123739560690911,8.539851594504454e-26,True,,False,True
POSTBREAK,state=CALM,1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,18212,470,164,17578,420,-0.0009401467967111618,-0.000627760326127204,-0.008940146796711164,-12.232461553145917,-41.26567808879649,0.0003956611942918578,2.2208256767479035,0.613949254750256,0.6974058482193651,-0.04119340605514848,0.05030073847479894,0.025911630337893996,-0.01877143424602249,-0.010940146796711164,-0.012940146796711164,2.085223225390976e-34,True,0.02636277075980899,False,True
POSTBREAK,state=CALM,2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,18212,470,206,17536,419,-0.0021730765211241615,-0.003581027287849564,-0.01017307652112416,-8.699006838684305,-32.27098434360663,0.0006363731517817877,2.227386428868264,0.5979128649635036,0.6576186131386861,-0.06062984587636547,0.06792106968928466,0.03580291472231614,-0.02947526082890321,-0.012173076521124161,-0.014173076521124161,3.3480135065134902e-18,True,0.02592145863710097,False,True
POSTBREAK,state=CALM,3,OK,sell 2 sessions after purchase — unaffected by the settlement question,18212,470,272,17470,418,-0.0034482128295450203,-0.005213541484224319,-0.01144821282954502,-7.3593005491842955,-29.28260295871197,0.0008052654944582472,2.2378994625239605,0.5958786491127648,0.6482541499713795,-0.07828722132929145,0.08284752858301288,0.042986118075593806,-0.03764391231231135,-0.01344821282954502,-0.01544821282954502,1.848763605786787e-13,True,0.025227612103603712,False,True
POSTBREAK,state=CALM,5,OK,sell 4 sessions after purchase,18212,470,381,17361,416,-0.0051947937700241,-0.00743497848751809,-0.0131947937700241,-6.47506371961771,-25.708013849997233,0.001383724243162167,3.1063782357542427,0.58959737342319,0.630493635159265,-0.1047468304590635,0.10744168186165078,0.0543780001131495,-0.05077745575443531,-0.0151947937700241,-0.0171947937700241,9.477193848940555e-11,True,0.0018939429097922045,True,True
POSTBREAK,state=CALM,10,OK,sell 9 sessions after purchase,18212,470,629,17113,411,-0.01005293978384815,-0.012464750619986953,-0.01805293978384815,-6.651077163668206,-24.697163077103454,0.0017757315480699577,2.8104513970783658,0.5909542453105826,0.6184187459825864,-0.1589012825858562,0.14660347419187544,0.07488514461258225,-0.07576958632838596,-0.020052939783848152,-0.02205293978384815,2.909556811679299e-11,True,0.004947206040053816,True,True
POSTBREAK,state=CALM (entering),1,UNKNOWN,same-session round trip — needs intraday netting / same-day sell,7091,192,67,6832,420,-0.0009468233926082571,0.0,-0.008946823392608258,-11.62106489180226,-24.844617308661967,0.00010210441979499527,0.31511581914433945,0.6110948477751756,0.6933548009367682,-0.04403588009063597,0.05202065675942196,0.02656830178905298,-0.01936687795213081,-0.010946823392608258,-0.012946823392608258,3.220962198073202e-31,True,0.752673717996964,False,True
POSTBREAK,state=CALM (entering),2,UNKNOWN,sell 1 session after purchase — depends on broker saleability,7091,192,71,6828,419,-0.002199144928095799,-0.0034042610725522997,-0.0101991449280958,-8.362293520986917,-19.634330111304813,0.00046737943019410026,0.9998475934154646,0.5982718219097832,0.6540714704159344,-0.06312579084752995,0.07020425867324856,0.036836830722641094,-0.030424722796694174,-0.0121991449280958,-0.0141991449280958,6.15105770824008e-17,True,0.31738426934671676,False,True
