source,t_recv,seq,epoch,body_sha256,http_status,elapsed_ms,t_source_str,symbol,instrument_number,market_category,open,ltp,ltp_spot,high,low,close_published,yclose,day_trades,day_volume,day_value_mn,public_trades,public_volume,public_value_mn,spot_trades,spot_volume,spot_value_mn,t_source_unix,company_id,sector_id,t_source_utc,feed_timestamp_str,feed_timestamp_utc,t_source
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:35,SILCOPHL,1117.0,B-EQ,17.1,16.8,0.0,17.3,16.8,0.0,17.0,146.0,130649.0,2.221,146.0,130649.0,2.22,0.0,0.0,0.0,1789026695,406,16,2026-09-10T07:51:35+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:35+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:27,SILVAPHL,1118.0,B-EQ,13.3,12.5,0.0,13.3,12.5,0.0,13.0,180.0,207991.0,2.672,180.0,207991.0,2.67,0.0,0.0,0.0,1789026747,395,16,2026-09-10T07:52:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:11,SIMTEX,1119.0,A-EQ,24.7,24.3,0.0,25.0,24.3,0.0,24.7,369.0,305585.0,7.493,369.0,305585.0,7.49,0.0,0.0,0.0,1789026671,362,20,2026-09-10T07:51:11+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:11+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:08,SINGERBD,1120.0,Z-EQ,72.7,72.3,0.0,73.0,72.1,0.0,72.7,153.0,12970.0,0.938,153.0,12970.0,0.94,0.0,0.0,0.0,1789026728,64,6,2026-09-10T07:52:08+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:08+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:12,SINOBANGLA,1121.0,A-EQ,51.3,50.6,0.0,51.7,50.5,0.0,51.3,309.0,100538.0,5.122,309.0,100538.0,5.12,0.0,0.0,0.0,1789026672,128,13,2026-09-10T07:51:12+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:12+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:16,SIPLC,5500.0,A-EQ,129.5,138.0,0.0,140.5,127.9,0.0,127.8,1272.0,464958.0,64.286,1272.0,464958.0,64.29,0.0,0.0,0.0,1789026736,10496,10,2026-09-10T07:52:16+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:16+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:13,SKTRIMS,1123.0,Z-EQ,13.1,13.0,0.0,13.1,12.7,0.0,12.9,95.0,34067.0,0.438,95.0,34067.0,0.44,0.0,0.0,0.0,1789026613,391,13,2026-09-10T07:50:13+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:13+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:48,SONALIANSH,1124.0,A-EQ,212.8,207.9,0.0,212.8,207.4,0.0,209.0,498.0,42968.0,9.036,498.0,42968.0,9.04,0.0,0.0,0.0,1789026708,120,12,2026-09-10T07:51:48+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:48+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:12,SONALILIFE,5580.0,A-EQ,84.9,84.1,0.0,85.4,84.0,0.0,84.9,244.0,65209.0,5.511,244.0,65209.0,5.51,0.0,0.0,0.0,1789026732,484,10,2026-09-10T07:52:12+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:12+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:34,SONALIPAPR,1126.0,A-EQ,223.0,219.2,0.0,223.0,219.0,0.0,220.9,249.0,21484.0,4.753,249.0,21484.0,4.75,0.0,0.0,0.0,1789026694,468,15,2026-09-10T07:51:34+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:34+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:48:21,SONARBAINS,1127.0,A-EQ,37.0,37.1,0.0,37.2,36.6,0.0,36.7,278.0,169979.0,6.267,278.0,169979.0,6.27,0.0,0.0,0.0,1789026501,228,10,2026-09-10T07:48:21+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:48:21+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:18,SONARGAON,1128.0,B-EQ,94.3,88.0,0.0,94.4,86.1,0.0,91.6,292.0,65192.0,5.903,292.0,65192.0,5.9,0.0,0.0,0.0,1789026738,182,20,2026-09-10T07:52:18+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:18+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:16,SOUTHEASTB,1129.0,A-EQ,12.2,12.6,0.0,12.7,12.2,0.0,12.3,944.0,7103868.0,88.632,944.0,7103868.0,88.63,0.0,0.0,0.0,1789026736,37,1,2026-09-10T07:52:16+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:16+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:12,SPCERAMICS,1130.0,B-EQ,21.0,21.0,0.0,21.4,20.9,0.0,21.0,362.0,347435.0,7.348,362.0,347435.0,7.35,0.0,0.0,0.0,1789026672,11,3,2026-09-10T07:51:12+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:12+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:11,SPCL,1131.0,A-EQ,51.0,50.0,0.0,51.2,49.9,0.0,50.6,328.0,194522.0,9.814,328.0,194522.0,9.81,0.0,0.0,0.0,1789026731,337,9,2026-09-10T07:52:11+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:11+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:26,SQUARETEXT,1132.0,A-EQ,49.1,50.5,0.0,50.8,49.1,0.0,49.1,445.0,158474.0,7.937,445.0,158474.0,7.94,0.0,0.0,0.0,1789026746,183,20,2026-09-10T07:52:26+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:26+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:29,SQURPHARMA,1133.0,A-EQ,215.0,214.4,0.0,215.2,213.9,0.0,214.7,1553.0,139344.0,29.889,1553.0,139344.0,29.89,0.0,0.0,0.0,1789026749,150,16,2026-09-10T07:52:29+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:29+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:41,SSSTEEL,1134.0,Z-EQ,6.3,6.2,0.0,6.4,6.2,0.0,6.3,91.0,115416.0,0.724,91.0,115416.0,0.72,0.0,0.0,0.0,1789026581,398,6,2026-09-10T07:49:41+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:41+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:49:13,STANCERAM,1135.0,Z-EQ,69.0,66.6,0.0,69.0,65.7,0.0,68.1,45.0,1554.0,0.103,45.0,1554.0,0.1,0.0,0.0,0.0,1789026553,12,3,2026-09-10T07:49:13+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:49:13+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:18,STANDARINS,1136.0,A-EQ,48.0,49.1,0.0,49.2,47.9,0.0,48.1,186.0,230629.0,11.243,186.0,230629.0,11.24,0.0,0.0,0.0,1789026738,229,10,2026-09-10T07:52:18+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:18+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:50,STANDBANKL,1137.0,Z-EQ,4.5,4.4,0.0,4.5,4.4,0.0,4.4,44.0,113180.0,0.504,44.0,113180.0,0.5,0.0,0.0,0.0,1789026710,38,1,2026-09-10T07:51:50+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:50+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:47:08,STYLECRAFT,1138.0,Z-EQ,53.9,51.9,0.0,53.9,51.7,0.0,53.1,20.0,156.0,0.008,20.0,156.0,0.01,0.0,0.0,0.0,1789026428,184,20,2026-09-10T07:47:08+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:47:08+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:14,SUMITPOWER,1139.0,A-EQ,15.7,15.4,0.0,15.7,15.2,0.0,15.4,214.0,270704.0,4.161,214.0,270704.0,4.16,0.0,0.0,0.0,1789026734,111,9,2026-09-10T07:52:14+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:14+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:31,SUNLIFEINS,1140.0,B-EQ,50.8,48.6,0.0,50.8,48.5,0.0,50.0,468.0,163800.0,8.14,468.0,163800.0,8.14,0.0,0.0,0.0,1789026751,315,10,2026-09-10T07:52:31+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:31+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:25,TAKAFULINS,1141.0,A-EQ,56.5,58.2,0.0,58.7,56.5,0.0,55.9,1527.0,1010970.0,58.165,1527.0,1010970.0,58.17,0.0,0.0,0.0,1789026745,230,10,2026-09-10T07:52:25+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:25+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:31:04,TALLUSPIN,1142.0,Z-EQ,7.5,7.4,0.0,7.6,7.3,0.0,7.5,57.0,36119.0,0.266,57.0,36119.0,0.27,0.0,0.0,0.0,1789025464,185,20,2026-09-10T07:31:04+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:31:04+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:16,TAMIJTEX,1143.0,A-EQ,122.7,117.0,0.0,122.7,117.0,0.0,120.1,136.0,27731.0,3.288,136.0,27731.0,3.29,0.0,0.0,0.0,1789026676,489,20,2026-09-10T07:51:16+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:16+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:26,TECHNODRUG,5491.0,A-EQ,42.7,41.6,0.0,43.0,41.6,0.0,42.4,879.0,537574.0,22.705,879.0,537574.0,22.71,0.0,0.0,0.0,1789026746,10816,16,2026-09-10T07:52:26+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:26+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:32,TILIL,5377.0,B-EQ,47.1,45.3,0.0,47.1,45.3,0.0,46.6,166.0,64340.0,2.955,166.0,64340.0,2.96,0.0,0.0,0.0,1789026752,10535,10,2026-09-10T07:52:32+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:32+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:53,TITASGAS,1144.0,B-EQ,17.6,17.2,0.0,17.6,17.2,0.0,17.4,129.0,92388.0,1.602,129.0,92388.0,1.6,0.0,0.0,0.0,1789026713,112,9,2026-09-10T07:51:53+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:53+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:54,TOSRIFA,1145.0,B-EQ,19.6,18.9,0.0,19.6,18.9,0.0,19.3,245.0,132192.0,2.534,245.0,132192.0,2.53,0.0,0.0,0.0,1789026654,357,20,2026-09-10T07:50:54+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:54+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:10,TRUSTB1MF,1146.0,A-MF,3.7,3.8,0.0,3.8,3.7,0.0,3.7,114.0,508363.0,1.903,114.0,508363.0,1.9,0.0,0.0,0.0,1789026730,270,14,2026-09-10T07:52:10+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:10+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:24,TRUSTBANK,1147.0,A-EQ,14.6,14.5,0.0,14.7,14.5,0.0,14.6,388.0,4487555.0,65.509,388.0,4487555.0,65.51,0.0,0.0,0.0,1789026744,39,1,2026-09-10T07:52:24+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:24+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:54,TUNGHAI,1148.0,Z-EQ,4.5,4.2,0.0,4.5,4.1,0.0,4.3,83.0,112352.0,0.47,83.0,112352.0,0.47,0.0,0.0,0.0,1789026714,340,20,2026-09-10T07:51:54+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:54+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:15,UCB,1149.0,Z-EQ,9.5,9.7,0.0,9.9,9.4,0.0,9.5,390.0,602883.0,5.863,390.0,602883.0,5.86,0.0,0.0,0.0,1789026615,40,1,2026-09-10T07:50:15+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:15+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:54,UNILEVERCL,1150.0,A-EQ,1997.0,1990.0,0.0,2000.0,1980.5,0.0,1998.0,28.0,66.0,0.131,28.0,66.0,0.13,0.0,0.0,0.0,1789026654,138,8,2026-09-10T07:50:54+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:54+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 06:30:34,UNIONBANK,1216.0,Z-EQ,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789000234,10499,1,2026-09-10T00:30:34+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 00:30:34+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:08,UNIONCAP,1151.0,Z-EQ,4.4,4.3,0.0,4.4,4.2,0.0,4.3,29.0,54738.0,0.235,29.0,54738.0,0.24,0.0,0.0,0.0,1789026608,84,7,2026-09-10T07:50:08+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:08+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:23,UNIONINS,1210.0,A-EQ,49.2,48.9,0.0,49.7,48.3,0.0,48.9,208.0,89635.0,4.37,208.0,89635.0,4.37,0.0,0.0,0.0,1789026683,493,10,2026-09-10T07:51:23+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:23+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:14,UNIQUEHRL,1152.0,A-EQ,42.2,41.7,0.0,42.2,41.7,0.0,41.9,156.0,46282.0,1.938,156.0,46282.0,1.94,0.0,0.0,0.0,1789026734,311,21,2026-09-10T07:52:14+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:14+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:49,UNITEDFIN,1153.0,A-EQ,17.2,16.8,0.0,17.3,16.7,0.0,17.0,241.0,404022.0,6.875,241.0,404022.0,6.88,0.0,0.0,0.0,1789026709,83,7,2026-09-10T07:51:49+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:49+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:27,UNITEDINS,1154.0,A-EQ,59.8,61.2,0.0,62.4,59.8,0.0,59.8,592.0,249293.0,15.373,592.0,249293.0,15.37,0.0,0.0,0.0,1789026747,231,10,2026-09-10T07:52:27+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:27+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:20,UPGDCL,1155.0,A-EQ,114.0,111.9,0.0,114.0,111.8,0.0,112.6,250.0,17174.0,1.925,250.0,17174.0,1.93,0.0,0.0,0.0,1789026740,355,9,2026-09-10T07:52:20+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:20+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:51:21,USMANIAGL,1156.0,Z-EQ,56.6,53.8,0.0,56.6,53.8,0.0,54.4,87.0,5637.0,0.309,87.0,5637.0,0.31,0.0,0.0,0.0,1789026681,129,13,2026-09-10T07:51:21+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:51:21+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:50:28,UTTARABANK,1157.0,A-EQ,20.8,20.8,0.0,20.9,20.7,0.0,20.8,253.0,474354.0,9.853,253.0,474354.0,9.85,0.0,0.0,0.0,1789026628,41,1,2026-09-10T07:50:28+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:50:28+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:20:26,UTTARAFIN,1158.0,Z-EQ,11.5,12.4,0.0,12.5,11.5,0.0,12.5,8.0,15.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,1789024826,85,7,2026-09-10T07:20:26+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:20:26+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 06:30:34,VAMLBDMF1,1159.0,A-MF,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789000234,366,14,2026-09-10T00:30:34+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 00:30:34+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:47:09,VAMLRBBF,1160.0,A-MF,8.1,8.1,0.0,8.2,8.1,0.0,8.2,23.0,161013.0,1.304,23.0,161013.0,1.3,0.0,0.0,0.0,1789026429,373,14,2026-09-10T07:47:09+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:47:09+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:21,VFSTDL,1161.0,B-EQ,14.3,13.6,0.0,14.4,13.6,0.0,14.2,288.0,521267.0,7.249,288.0,521267.0,7.25,0.0,0.0,0.0,1789026741,393,20,2026-09-10T07:52:21+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:21+00:00
lankabd_watch,2026-09-10 07:52:42.199177+00:00,1,615fcdbc546d4cda8f1815a78b44ca3a,7b1ded36cedb4244bbdb32c2a323cd6de70adbebd09b8e2f69343c4c68195d26,200,383,2026-09-10 13:52:08,WALTONHIL,1162.0,A-EQ,390.1,390.0,0.0,393.4,389.5,0.0,390.0,786.0,49767.0,19.458,786.0,49767.0,19.46,0.0,0.0,0.0,1789026728,469,6,2026-09-10T07:52:08+00:00,2026-09-10 13:52:32,2026-09-10T07:52:32+00:00,2026-09-10 07:52:08+00:00
