candidate,outcome,horizon,n_signal,n_population,n_symbols,n_dates,n_years,hit_rate,base_rate_all,control_rate_mean,control_rate_sd,n_matched,match_share,lift,excess_pp,t_nw_date,n_diff_dates,ci_lo,ci_hi,ci_excludes_control,median_mfe_10d,mean_mfe_10d,median_mae_10d,mean_mae_10d,median_fwd_ret_10d,mean_fwd_ret_10d,median_days_to_p10,years_total,years_beat,year_consistency,loso_worst_rate,top3_symbol_share,family,description,status,median_mfe_20d,mean_mfe_20d,median_mae_20d,mean_mae_20d,median_fwd_ret_20d,mean_fwd_ret_20d,median_mfe_30d,mean_mfe_30d,median_mae_30d,mean_mae_30d,median_fwd_ret_30d,mean_fwd_ret_30d,median_mfe_5d,mean_mfe_5d,median_mae_5d,mean_mae_5d,median_fwd_ret_5d,mean_fwd_ret_5d
E_xsrank_ge99,hit_p10_20d,20,6546,587082,385,2332,12,0.3918423464711274,0.3274380750900215,0.3771545721801021,0.00629994970226674,6463,0.9873205010693553,1.038943646381072,1.4687774291025302,5.562034228982641,2332,0.37111060462541845,0.41110088306925957,False,,,,,,,5.0,12,11,0.9166666666666666,0.3888118354137772,0.04078826764436297,leadership,causal cross-sectional rank of relative volume >= 0.99,KILLED,0.0730593607305936,0.13308149990446405,-0.0737968160124966,-0.09117288949796169,-0.014884979702300405,0.0018342124717378935,,,,,,,,,,,,
C_vca_q95_premove,hit_p10_10d,10,17407,587082,392,2106,12,0.14821623484804963,0.21010693565805116,0.14270366540273466,0.0019409392584956602,17406,0.9999425518469581,1.0386294873976707,0.5512569445314974,-0.5407925253980089,2106,0.13737169711940408,0.15926350879900159,False,0.018817204301075252,0.049813343507700635,-0.0060975609756096505,-0.031067700150871826,0.0,0.006215750966790263,10.0,12,6,0.5,0.14757696528620112,0.02131326477853737,compression,volume compression in the top 5 % AND prior 3-day return below +2 %,KILLED,,,,,,,,,,,,,,,,,,
A_repeat_shock,clean_p10_20d,20,101172,587082,392,2344,12,0.32025659273316726,0.2955754051393161,0.3086945123218013,0.0014990416486008252,101081,0.9991005416518405,1.0374547649822667,1.1562080411365971,3.93028741308454,2344,0.31031943559989245,0.3283834750910555,True,,,,,,,8.0,12,12,1.0,0.3199194172637596,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,0.06619976428682761,0.113417497906195,-0.05834047522029384,-0.07683839576791918,-0.004424778761062065,0.004403039766625569,,,,,,,,,,,,
A_relvol_ge2,clean_p20_30d,30,123720,587082,392,2347,12,0.17567895247332688,0.16058915108962632,0.16947498380829015,0.0010222953290751232,123520,0.9983834464920789,1.0366069877960162,0.6203968665036724,4.195517645771734,2347,0.16830808193773492,0.18312201259337524,False,,,,,,,8.0,12,10,0.8333333333333334,0.17559617990474105,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,,,,,,,0.07843137254901977,0.13772513502542275,-0.0706628539032304,-0.09248645796964389,-0.007244502425455712,0.006674524989368516,,,,,,
D_range_compression,hit_p10_30d,30,6631,587082,383,1932,12,0.44126074498567336,0.40138174905720153,0.4258449004224502,0.006143511228571374,6628,0.9995475795505957,1.0362006085945705,1.5415844563223147,1.8792310371265841,1932,0.41543460269731325,0.46824619260748657,False,,,,,,,10.0,12,8,0.6666666666666666,0.43772893772893773,0.04810737445332529,tightening,"5-day true range under 60 % of the 20-day, price in the top half of its range",KILLED,,,,,,,0.08467741935483852,0.15921729453309935,-0.06611570247933884,-0.08915765382988367,-0.006800408024481452,0.029381410873180445,,,,,,
C_vca_q98,hit_p10_10d,10,11612,587082,391,1949,12,0.17197726489838097,0.21010693565805116,0.16612583067230519,0.0031274165268900395,11587,0.9978470547709266,1.0352229042368668,0.5851434226075786,2.7026783998192747,1949,0.15719310717105558,0.1867721785047268,False,0.020000000000000018,0.05806652132729336,-0.010514271667944497,-0.03970961625486925,0.0,0.003515520999068684,8.5,12,9,0.75,0.17116883116883116,0.02058215638994144,compression,volume-compression activity above its 98th percentile (3.27),KILLED,,,,,,,,,,,,,,,,,,
B_relvol3_postmove_p3ge5,hit_p10_30d,30,24415,587082,392,2243,12,0.5129633422076593,0.40138174905720153,0.49558757224248895,0.0028891762465274623,24397,0.9992627483104649,1.0350609477261739,1.7375769965170318,6.869816585319228,2243,0.503802666514798,0.5234808577897941,True,,,,,,,5.0,12,12,1.0,0.5114202230544467,0.01576899447061233,premove,3x volume AFTER a prior 3-day return of +5 % or more — the echo,KILLED,,,,,,,0.10406937958639095,0.17628701600986335,-0.10041841004184093,-0.1175167562067358,-0.03907637655417395,0.004897591032738673,,,,,,
B_relvol2_atbreakout,hit_p20_20d,20,38754,587082,392,2214,12,0.14086287867058883,0.1305899346258274,0.13614790714488598,0.0011573166961729867,38727,0.9993032977241059,1.0346312449713284,0.47149715257028546,5.7084290728181,2214,0.1313209084744894,0.15279407634171457,False,,,,,,,7.0,12,9,0.75,0.14097213220998056,0.016204778861536873,premove,2x volume AND within 1 % of the 20-day high,KILLED,0.04608541892018714,0.09893470190322688,-0.0461538461538461,-0.06880535777403678,0.0,0.002919625690156782,,,,,,,,,,,,
A_volz_ge2,hit_p10_30d,30,41144,587082,392,2305,12,0.47345907058137277,0.40138174905720153,0.4577070048191598,0.002133334637040595,41086,0.9985903169356407,1.034415173015327,1.5752065762212941,5.201664176713513,2305,0.4620810348014588,0.4836625853007661,True,,,,,,,6.0,12,10,0.8333333333333334,0.47250414755538206,0.012760062220493876,activity,volume z >= 2 vs own 60-day history,KILLED,,,,,,,0.09333333333333349,0.15569498620382693,-0.08953063536454353,-0.10925028972298406,-0.027027027027026973,0.0005511383182101106,,,,,,
D_range_compression,clean_p10_20d,20,6631,587082,383,1932,12,0.320766098627658,0.2955754051393161,0.3104254677127338,0.0064639473134144474,6628,0.9995475795505957,1.033311155138405,1.0340630914924154,1.3888373139716759,1932,0.2983827576583976,0.3422580689189631,False,,,,,,,10.0,12,7,0.5833333333333334,0.319129508446203,0.04810737445332529,tightening,"5-day true range under 60 % of the 20-day, price in the top half of its range",KILLED,0.06666666666666665,0.12326299789038879,-0.05421686746987964,-0.07397111707732544,-0.003241567720920435,0.02040446922294049,,,,,,,,,,,,
B_relvol3_premove_p3lt2,hit_p10_20d,20,37428,587082,392,2303,12,0.27701186277653095,0.3274380750900215,0.2682747287981617,0.0022397780099343593,37426,0.9999465640696804,1.0325678606273427,0.8737133978369227,1.3080597883346414,2303,0.2622194584858103,0.2923872146428393,False,,,,,,,9.0,12,8,0.6666666666666666,0.2763097766189081,0.020439243347226674,premove,3x volume AND prior 3-day return below +2 %,KILLED,0.042635658914728536,0.08731735883626271,-0.02948244093101382,-0.05889297416853761,0.0,0.002369019102831863,,,,,,,,,,,,
B_relvol3_below20dhigh,hit_p20_30d,30,24998,587082,392,2330,12,0.23069845587647012,0.18646287912080425,0.22371902814529712,0.001971886594959068,24942,0.9977598207856628,1.0311972914776337,0.6979427731172994,4.577828503617529,2330,0.21766549045777045,0.24276972968304464,False,,,,,,,7.0,12,12,1.0,0.2287071325068427,0.02236178894311545,premove,3x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305093,0.15312697087931917,-0.080570818070818,-0.10247629880282756,-0.015267175572518998,0.004259113771951647,,,,,,
B_relvol2_premove_p3lt2,hit_p20_20d,20,65401,587082,392,2334,12,0.12290331952110824,0.1305899346258274,0.11925482460164541,0.001044344288191689,65394,0.9998929679974312,1.0305941074553548,0.36484949194628274,2.155394166520976,2334,0.11494132377603683,0.13063591786906975,False,,,,,,,9.0,12,8,0.6666666666666666,0.12292802826637991,0.017155700983165396,premove,2x volume AND prior 3-day return below +2 %,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
CHAIN_2_shock_premove,hit_p20_20d,20,65401,587082,392,2334,12,0.12290331952110824,0.1305899346258274,0.11925482460164541,0.001044344288191689,65394,0.9998929679974312,1.0305941074553548,0.36484949194628274,2.155394166520976,2334,0.11494132377603683,0.13063591786906975,False,,,,,,,9.0,12,8,0.6666666666666666,0.12292802826637991,0.017155700983165396,chain,shock + not already run,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
B_relvol3_below20dhigh,clean_p20_30d,30,24998,587082,392,2330,12,0.18773501880150412,0.16058915108962632,0.1821746451768102,0.0023774782948351204,24942,0.9977598207856628,1.0305222146488429,0.5560373624693915,3.312272367655358,2330,0.17834810742041035,0.19578322351846308,False,,,,,,,7.0,12,12,1.0,0.18648365802608274,0.02236178894311545,premove,3x volume AND still 5 % or more below the 20-day high,KILLED,,,,,,,0.09322033898305093,0.15312697087931917,-0.080570818070818,-0.10247629880282756,-0.015267175572518998,0.004259113771951647,,,,,,
CHAIN_5_full,hit_p10_10d,10,1377,587082,323,972,12,0.262164124909223,0.21010693565805116,0.2545025417574437,0.007263979439054541,1377,1.0,1.0301041518007752,0.7661583151779283,2.6578234573660824,972,0.23867111652950304,0.29011210433208784,False,0.05806451612903207,0.08706245242171706,-0.05339805825242727,-0.06359266687088208,-0.011843191464013247,-0.0005700285982840215,7.0,12,10,0.8333333333333334,0.2582538517975055,0.03994190268700073,chain,shock + not run + below high + leadership + light sell-side,KILLED,,,,,,,,,,,,,,,,,,
A_first_shock,hit_p10_20d,20,25108,587082,392,2291,12,0.3555042217619882,0.3274380750900215,0.3453055201021059,0.0024542024289816613,25072,0.9985661940417396,1.0295352986417277,1.0198701659882292,5.050940491551338,2291,0.34450195145543827,0.3673433654812833,False,,,,,,,9.0,12,10,0.8333333333333334,0.35542674395362783,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,0.06666666666666665,0.11049711142396892,-0.050445103857566786,-0.06894311898770743,0.0,0.01186878795420093,,,,,,,,,,,,
E_xsrank_ge99,clean_p10_20d,20,6546,587082,385,2332,12,0.33440268866483347,0.2955754051393161,0.3252669039145908,0.00651375228477509,6463,0.9873205010693553,1.0280870406403644,0.9135784750242681,3.8755308970888867,2332,0.3176814584453282,0.35105426075970736,False,,,,,,,5.0,12,11,0.9166666666666666,0.33256279858221605,0.04078826764436297,leadership,causal cross-sectional rank of relative volume >= 0.99,KILLED,0.0730593607305936,0.13308149990446405,-0.0737968160124966,-0.09117288949796169,-0.014884979702300405,0.0018342124717378935,,,,,,,,,,,,
B_relvol2_premove_p3lt5,clean_p10_20d,20,88574,587082,392,2339,12,0.28906902702824755,0.2955754051393161,0.2812109749901202,0.0017153286138517471,88565,0.9998983900467405,1.0279436179095625,0.7858052038127339,1.4493106429425475,2339,0.27984232229379075,0.2986048504833379,False,,,,,,,9.0,12,9,0.75,0.28877951416453085,0.015399552916205659,premove,2x volume AND prior 3-day return below +5 %,KILLED,0.05633802816901401,0.09893325801518289,-0.045685279187817174,-0.0662263057534778,0.0,0.005311030675416211,,,,,,,,,,,,
A_first_shock,hit_p20_30d,30,25108,587082,392,2291,12,0.20531304763422017,0.18646287912080425,0.19990826419910657,0.0028150123528448015,25072,0.9985661940417396,1.0270363181619317,0.5404783435113608,5.167242259324112,2291,0.19607289802803252,0.21653767450731168,False,,,,,,,9.0,12,10,0.8333333333333334,0.2053967619428343,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,,,,,,,0.08098862325560374,0.13854328105437144,-0.06288670315230838,-0.08498185932755947,-0.0017064846416382506,0.01498831138736409,,,,,,
C_vca_q99,hit_p10_20d,20,5806,587082,388,1275,12,0.21305545986910093,0.3274380750900215,0.20747881722289468,0.00535165859715154,5783,0.996038580778505,1.0268781301138243,0.5576642646206248,-0.3997254149497259,1275,0.19445901801032436,0.2305197487079462,False,,,,,,,9.0,12,10,0.8333333333333334,0.2119847592656737,0.020668274199104376,compression,volume-compression activity above its 99th percentile (5.44),KILLED,0.01754385964912275,0.07256020441317773,0.0,-0.05019476087845003,0.0,-0.001099764753691415,,,,,,,,,,,,
A_turnover_z_ge3,hit_p10_30d,30,24064,587082,392,2217,12,0.4763547207446808,0.40138174905720153,0.4639999167291199,0.0038588492454974983,24018,0.9980884308510638,1.0266267375684617,1.2354804015560938,4.792932657720921,2217,0.4625351325478021,0.4881228710938478,False,,,,,,,6.0,12,10,0.8333333333333334,0.47565402428338965,0.012882313829787235,activity,turnover z >= 3 vs own 60-day history,KILLED,,,,,,,0.09459459459459452,0.16004325982587847,-0.0924711212264353,-0.11245340585881343,-0.029468966763537163,0.00016104635487833633,,,,,,
CHAIN_4_shock_premove_below_tight,hit_p10_30d,30,5660,587082,388,1912,12,0.4623674911660777,0.40138174905720153,0.4503975265017668,0.008262308904526307,5660,1.0,1.026576444049893,1.196996466431094,2.3477431194824865,1912,0.4446429274815836,0.4805198674004443,False,,,,,,,8.0,12,11,0.9166666666666666,0.46095000889521437,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,,,,,,,0.08974358974358987,0.15312099809368057,-0.08135701787276589,-0.1010820546476724,-0.017309829086505468,0.009323204897498183,,,,,,
B_relvol3_premove_p3lt2,clean_p10_20d,20,37428,587082,392,2303,12,0.24404189376937052,0.2955754051393161,0.23808849462940204,0.00222164710156606,37426,0.9999465640696804,1.0250049845886517,0.5953399139968479,0.31554226719044903,2303,0.23130457224315165,0.2573991636208609,False,,,,,,,9.0,12,8,0.6666666666666666,0.24327303029488453,0.020439243347226674,premove,3x volume AND prior 3-day return below +2 %,KILLED,0.042635658914728536,0.08731735883626271,-0.02948244093101382,-0.05889297416853761,0.0,0.002369019102831863,,,,,,,,,,,,
B_relvol2_premove_p3lt2,hit_p10_20d,20,65401,587082,392,2334,12,0.2990015443188942,0.3274380750900215,0.2917782977031532,0.001739968277337458,65394,0.9998929679974312,1.0247559419997199,0.7223246615740975,1.1326639145071105,2334,0.2866789716629272,0.3115597712759039,False,,,,,,,9.0,12,9,0.75,0.29865219997233705,0.017155700983165396,premove,2x volume AND prior 3-day return below +2 %,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
CHAIN_2_shock_premove,hit_p10_20d,20,65401,587082,392,2334,12,0.2990015443188942,0.3274380750900215,0.2917782977031532,0.001739968277337458,65394,0.9998929679974312,1.0247559419997199,0.7223246615740975,1.1326639145071105,2334,0.2866789716629272,0.3115597712759039,False,,,,,,,9.0,12,9,0.75,0.29865219997233705,0.017155700983165396,chain,shock + not already run,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
E_xsz_ge3,clean_p20_30d,30,95194,587082,392,2347,12,0.17184906611761244,0.16058915108962632,0.1677525784045464,0.0010854965548439117,95020,0.9981721537071664,1.0244198196594192,0.40964877130660327,4.052661704283419,2347,0.16470147933227658,0.1792161309262269,False,,,,,,,8.0,12,10,0.8333333333333334,0.17173816708518855,0.014780343298947413,leadership,relative volume 3 robust deviations above the causal market median,KILLED,,,,,,,0.07594936708860756,0.13708299476167055,-0.072072072072072,-0.09423740385130389,-0.008130081300813163,0.004989924262193334,,,,,,
B_relvol2_premove_p3lt2,clean_p10_20d,20,65401,587082,392,2334,12,0.2671824589838076,0.2955754051393161,0.26090314096094447,0.0017451032512048454,65394,0.9998929679974312,1.0240676214119595,0.6279318022863134,0.476886726380727,2334,0.25732216632876803,0.27792462476536545,False,,,,,,,9.0,12,9,0.75,0.26677834298974934,0.017155700983165396,premove,2x volume AND prior 3-day return below +2 %,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
CHAIN_2_shock_premove,clean_p10_20d,20,65401,587082,392,2334,12,0.2671824589838076,0.2955754051393161,0.26090314096094447,0.0017451032512048454,65394,0.9998929679974312,1.0240676214119595,0.6279318022863134,0.476886726380727,2334,0.25732216632876803,0.27792462476536545,False,,,,,,,9.0,12,9,0.75,0.26677834298974934,0.017155700983165396,chain,shock + not already run,KILLED,0.051076052116721504,0.09321190003197549,-0.03864168618266994,-0.06276420399148333,0.0,0.004461255327961828,,,,,,,,,,,,
A_volz_ge3,hit_p10_30d,30,23030,587082,392,2231,12,0.4720798957881025,0.40138174905720153,0.4622280717020536,0.0024845927786084883,22984,0.9980026052974381,1.0213137727631956,0.9851824086048899,4.760109821811865,2231,0.46027452110948025,0.484703054137409,False,,,,,,,6.0,12,10,0.8333333333333334,0.47139119058002615,0.01289622231871472,activity,volume z >= 3 vs own 60-day history,KILLED,,,,,,,0.09352517985611497,0.15807467180483661,-0.09054928869259204,-0.1096286249307141,-0.02752293577981657,0.0018826172608828022,,,,,,
A_first_shock,hit_p10_30d,30,25108,587082,392,2291,12,0.4263979608093038,0.40138174905720153,0.4176711072112317,0.0026242723572950143,25072,0.9985661940417396,1.020894080165899,0.8726853598072126,3.7183246903203013,2291,0.41449566165689317,0.43887031565956386,False,,,,,,,9.0,12,10,0.8333333333333334,0.4261043373975615,0.01254580213477776,activity,first abnormal-volume day after a quiet five,KILLED,,,,,,,0.08098862325560374,0.13854328105437144,-0.06288670315230838,-0.08498185932755947,-0.0017064846416382506,0.01498831138736409,,,,,,
A_volz_ge4,hit_p10_30d,30,13858,587082,392,2085,12,0.472146052821475,0.40138174905720153,0.462614014767627,0.004335759592115734,13814,0.9968249386635878,1.0206047325600704,0.9532038053848002,5.1162689993585015,2085,0.45816703117729957,0.48608530160714597,False,,,,,,,6.0,12,10,0.8333333333333334,0.47152173913043477,0.012916726800404099,activity,volume z >= 4 vs own 60-day history,KILLED,,,,,,,0.09393995495078533,0.16094539427629598,-0.08992350043465663,-0.10861142219252912,-0.026907876359977267,0.003835057559892742,,,,,,
D_shock_then_quiet_selling,hit_p5_5d,5,86742,587082,392,2341,12,0.4096285536418344,0.32451514439209517,0.40151464483394833,0.0013931305778133959,86720,0.9997463743054115,1.020208251208923,0.8113908807886094,11.8064440548357,2341,0.39830250643556747,0.42169041253148465,False,,,,,,,8.0,12,11,0.9166666666666666,0.40937366061602976,0.018768301399552698,tightening,abnormal volume in the prior five days AND down-volume share now under 35 %,KILLED,,,,,,,,,,,,,0.03825136612021862,0.06053665703807581,-0.03619909502262442,-0.044960621623593655,-0.00859598853868182,0.0017863271335657191
B_relvol2_premove_p3lt5,hit_p10_20d,20,88574,587082,392,2339,12,0.32009393275679093,0.3274380750900215,0.3140670693840682,0.0015736008680883537,88565,0.9998983900467405,1.0191897335289661,0.6026863372722735,1.9169101148042629,2339,0.3093281133951737,0.3308352595173331,False,,,,,,,9.0,12,9,0.75,0.31983305168366016,0.015399552916205659,premove,2x volume AND prior 3-day return below +5 %,KILLED,0.05633802816901401,0.09893325801518289,-0.045685279187817174,-0.0662263057534778,0.0,0.005311030675416211,,,,,,,,,,,,
E_xsz_ge3,hit_p10_20d,20,95194,587082,392,2347,12,0.3489925835661912,0.3274380750900215,0.34264786360766153,0.0018488471442073876,95020,0.9981721537071664,1.018516735784397,0.6344719958529643,5.579004006157307,2347,0.33882755983752805,0.36038484822787553,False,,,,,,,8.0,12,10,0.8333333333333334,0.34879451332102346,0.014780343298947413,leadership,relative volume 3 robust deviations above the causal market median,KILLED,0.06340057636887586,0.11249934222196283,-0.05847953216374269,-0.07751623223028577,-0.005291005291005124,0.003992450560953889,,,,,,,,,,,,
F_room_available,clean_p10_20d,20,120588,587082,392,2347,12,0.31202938932563773,0.2955754051393161,0.30658490017847506,0.001144524815672622,120465,0.9989799980097522,1.0177585039021018,0.5444489147162668,3.7095487321072182,2347,0.3041617411041394,0.3207849284966768,False,,,,,,,8.0,12,10,0.8333333333333334,0.3116763102027224,0.0132351477758981,constraint,abnormal volume that did NOT close at its circuit limit,KILLED,0.06372549019607843,0.10920880524594145,-0.05674996698402024,-0.07499264306767002,-0.0034482758620689724,0.004859624542821643,,,,,,,,,,,,
C_vca_q95_premove,hit_p10_20d,20,17407,587082,392,2106,12,0.23542253116562303,0.3274380750900215,0.23137136619556475,0.0022445089801064856,17406,0.9999425518469581,1.017509361835278,0.40511649700582797,-0.8911503364407883,2106,0.21813447062033858,0.25159018952200535,False,,,,,,,10.0,12,7,0.5833333333333334,0.23448156282510693,0.02131326477853737,compression,volume compression in the top 5 % AND prior 3-day return below +2 %,KILLED,0.030516431924882514,0.0749809509236773,-0.012987012987013102,-0.046865495683662814,0.0,0.007507158024177988,,,,,,,,,,,,
F_room_available,hit_p10_20d,20,120588,587082,392,2347,12,0.3512704415033005,0.3274380750900215,0.34528369235877643,0.0010710634660899966,120465,0.9989799980097522,1.0173386385629997,0.5986749144524073,5.137257243257695,2347,0.34138893913723123,0.36170037894856927,False,,,,,,,8.0,12,10,0.8333333333333334,0.3509053823419223,0.0132351477758981,constraint,abnormal volume that did NOT close at its circuit limit,KILLED,0.06372549019607843,0.10920880524594145,-0.05674996698402024,-0.07499264306767002,-0.0034482758620689724,0.004859624542821643,,,,,,,,,,,,
C_vca_q98,hit_p20_20d,20,11612,587082,391,1949,12,0.11255597657595591,0.1305899346258274,0.1107232243030983,0.0032451071732161212,11587,0.9978470547709266,1.0165525551064516,0.18327522728576046,2.60822633768473,1949,0.10177303465765004,0.1239580097936992,False,,,,,,,8.5,12,10,0.8333333333333334,0.11192867036011081,0.02058215638994144,compression,volume-compression activity above its 98th percentile (3.27),KILLED,0.032258064516129004,0.08439849386380044,-0.02079525674499566,-0.05648944703145108,0.0,0.0027346787286035477,,,,,,,,,,,,
E_xsrank_ge99,hit_p20_30d,30,6546,587082,385,2332,12,0.23800794378246257,0.18646287912080425,0.2341791737583166,0.005440975474207436,6463,0.9873205010693553,1.016349746058465,0.3828770024145972,4.5643940908717635,2332,0.2171836171490112,0.25788708209153,False,,,,,,,5.0,12,11,0.9166666666666666,0.235013099090769,0.04078826764436297,leadership,causal cross-sectional rank of relative volume >= 0.99,KILLED,,,,,,,0.08605711030406604,0.16047423176034353,-0.08993619439858797,-0.1099081866978241,-0.019607843137254832,0.0028951707258274197,,,,,,
A_vol_accel_ge2,hit_p10_10d,10,110391,587082,392,2345,12,0.20326838238624526,0.21010693565805116,0.20005797941730688,0.001206336173452577,110384,0.9999365890335263,1.0160473627559021,0.3210402968938375,3.761413311314472,2345,0.19458709446711617,0.21337626426768636,False,0.039548022598870025,0.06813887910524032,-0.030303030303030387,-0.04511491899854884,0.0,0.006528383695441941,10.0,12,9,0.75,0.2029889053725665,0.015653450009511644,activity,relative volume doubled against yesterday's,KILLED,,,,,,,,,,,,,,,,,,
CHAIN_4_shock_premove_below_tight,hit_p20_20d,20,5660,587082,388,1912,12,0.1625441696113074,0.1305899346258274,0.16006183745583039,0.004554299651354162,5660,1.0,1.0155085821449883,0.2482332155477024,2.516841790162875,1912,0.1465001634956008,0.17768390788014735,False,,,,,,,8.0,12,11,0.9166666666666666,0.16118128446895572,0.024558303886925797,chain,shock + not run + below high + light sell-side,KILLED,0.07479963031983394,0.12389252092262189,-0.06577013781395163,-0.08371447724152072,-0.013716962194713855,0.004974055544637202,,,,,,,,,,,,
E_xsz_ge3,clean_p10_20d,20,95194,587082,392,2347,12,0.3084017900287833,0.2955754051393161,0.3037344769522206,0.0015598640996352024,95020,0.9981721537071664,1.0153664250511856,0.4667313076562707,4.3464530585375325,2347,0.29969645638325615,0.3172213979530709,False,,,,,,,8.0,12,10,0.8333333333333334,0.3082669480348193,0.014780343298947413,leadership,relative volume 3 robust deviations above the causal market median,KILLED,0.06340057636887586,0.11249934222196283,-0.05847953216374269,-0.07751623223028577,-0.005291005291005124,0.003992450560953889,,,,,,,,,,,,
D_shock_then_quiet_selling,hit_p10_10d,10,86742,587082,392,2341,12,0.27223259781881903,0.21010693565805116,0.2682299354243542,0.0012968821549570633,86720,0.9997463743054115,1.0149225044069652,0.400266239446484,8.943759136451664,2341,0.26231379800776417,0.2829552138105102,False,0.052847206837055904,0.08651009298699659,-0.050000000000000044,-0.06221657440956406,-0.0119760479041916,0.004461450750731484,8.0,12,12,1.0,0.2719900837551985,0.018768301399552698,tightening,abnormal volume in the prior five days AND down-volume share now under 35 %,KILLED,,,,,,,,,,,,,,,,,,
D_range_compression,hit_p10_10d,10,6631,587082,383,1932,12,0.22409892927160308,0.21010693565805116,0.22085847917923956,0.004767892360626495,6628,0.9995475795505957,1.0146720655842199,0.32404500923635116,3.080270939935866,1932,0.2028501794164544,0.24452206354876874,False,0.04400000000000004,0.08163042289507536,-0.03856617058729406,-0.053951092421357795,-0.0033840947546531774,0.012556494154248428,10.0,12,8,0.6666666666666666,0.2219169719169719,0.04810737445332529,tightening,"5-day true range under 60 % of the 20-day, price in the top half of its range",KILLED,,,,,,,,,,,,,,,,,,
B_relvol3_premove_p3lt5,clean_p10_20d,20,49700,587082,392,2327,12,0.2683702213279678,0.2955754051393161,0.2645031793303284,0.0014716325117229763,49696,0.9999195171026157,1.014620020849713,0.38670419976393755,0.7610962645546525,2327,0.25595881696147854,0.27905683135043424,False,,,,,,,8.0,12,9,0.75,0.2678921717324921,0.018651911468812878,premove,3x volume AND prior 3-day return below +5 %,KILLED,0.0502335150282619,0.09419882059542924,-0.040000000000000036,-0.06304179732476861,0.0,0.003494199056504531,,,,,,,,,,,,
A_relvol_ge3,clean_p20_30d,30,74574,587082,392,2345,12,0.17152090540939202,0.16058915108962632,0.16907635650058467,0.001419393069576797,74401,0.9976801566229517,1.0144582540006677,0.24445489088073535,3.4961339201976847,2345,0.163502287288038,0.17946476330434344,False,,,,,,,7.0,12,10,0.8333333333333334,0.17148398566926165,0.014763858717515487,activity,today's volume >= 3x its own trailing 20-day median,KILLED,,,,,,,0.07534246575342474,0.13608476105349293,-0.07017543859649134,-0.09215904846684789,-0.005515430167338797,0.004060795003084331,,,,,,
A_relvol_ge2,hit_p20_30d,30,123720,587082,392,2347,12,0.20704009052699646,0.18646287912080425,0.20423656088082903,0.0012415132070263586,123520,0.9983834464920789,1.0137268745275707,0.2803529646167424,5.107540986884448,2347,0.19811665587472535,0.21701536401816612,False,,,,,,,8.0,12,10,0.8333333333333334,0.2069975576706182,0.013094083414161009,activity,today's volume >= 2x its own trailing 20-day median,KILLED,,,,,,,0.07843137254901977,0.13772513502542275,-0.0706628539032304,-0.09248645796964389,-0.007244502425455712,0.006674524989368516,,,,,,
E_xsrank_ge95,clean_p20_30d,30,29571,587082,392,2346,12,0.1822055392107132,0.16058915108962632,0.17991175971491596,0.0018780637523453049,29465,0.9964154069865747,1.0127494695089367,0.22937794957972324,3.7791473880249433,2346,0.1714847214263296,0.19247708925112492,False,,,,,,,6.0,12,10,0.8333333333333334,0.18120303308511,0.02225153021541375,leadership,causal cross-sectional rank of relative volume >= 0.95,KILLED,,,,,,,0.08029197080291972,0.14743972503187672,-0.08116385911179169,-0.10183010721783055,-0.014925373134328401,0.004281129739662489,,,,,,
A_repeat_shock,clean_p20_30d,30,101172,587082,392,2344,12,0.17632348871229195,0.16058915108962632,0.17412174394792296,0.001236902319224505,101081,0.9991005416518405,1.0126448582091783,0.22017447643689902,3.386314026686466,2344,0.16767573205055242,0.18412398009101918,False,,,,,,,8.0,12,10,0.8333333333333334,0.17627969751701963,0.013511643537737714,activity,abnormal volume with another in the prior five,KILLED,,,,,,,0.07881773399014769,0.13843067021476474,-0.0714285714285714,-0.09334956888281558,-0.008583690987124415,0.00523769472389786,,,,,,
