mechanism,test,variant,split,h,outcome,n_rows,n_signal,episodes,lift_vs_base,incremental_vs_best_baseline,passed,note
churn_anomaly,liquidity_split,top,holdout,180,move,453,40,9,0.03857615894,-0.03681434599,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
churn_anomaly,liquidity_split,mid,holdout,180,move,461,60,15,0.008387563268,-0.04050632911,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_break_weakness,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
circuit_break_weakness,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
circuit_break_weakness,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
circuit_break_weakness,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
circuit_break_weakness,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
circuit_break_weakness,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
circuit_break_weakness,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
circuit_break_weakness,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
circuit_break_weakness,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
circuit_break_weakness,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
circuit_break_weakness,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
circuit_break_weakness,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
circuit_break_weakness,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
circuit_break_weakness,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
circuit_break_weakness,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
circuit_break_weakness,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
circuit_break_weakness,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_break_weakness,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_lock_strength,real,holdout,holdout,180,down,914,0,0,,,,best simple baseline = imb_l1; outcome = down; direction = -1
circuit_lock_strength,baseline_comparison,state - imb_l1,holdout,180,down,914,0,0,,,False,no valid bootstrap resamples
circuit_lock_strength,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
circuit_lock_strength,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
circuit_lock_strength,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
circuit_lock_strength,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
circuit_lock_strength,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
circuit_lock_strength,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
circuit_lock_strength,graded_score,score_ge_0.6,holdout,180,down,914,0,0,,,,
circuit_lock_strength,timestamp_permutation,circular shift within symbol,holdout,180,down,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
circuit_lock_strength,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
circuit_lock_strength,anchor_shift,placebo_shift_-h,holdout,180,down,914,0,0,,,,placebo must show |lift| < ½ real lift
circuit_lock_strength,anchor_shift,leak_control_shift_+h,holdout,180,down,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
circuit_lock_strength,removal,largest_wall_removed,holdout,180,down,914,0,0,,,,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
circuit_lock_strength,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without GP,holdout,180,down,847,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without IPDC,holdout,180,down,847,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without PTL,holdout,180,down,833,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,0,0,,,,
circuit_lock_strength,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,0,0,,,,
circuit_lock_strength,liquidity_split,top,holdout,180,down,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_lock_strength,liquidity_split,mid,holdout,180,down,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_next_session,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
circuit_next_session,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
circuit_next_session,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
circuit_next_session,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
circuit_next_session,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
circuit_next_session,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
circuit_next_session,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
circuit_next_session,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
circuit_next_session,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
circuit_next_session,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
circuit_next_session,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
circuit_next_session,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
circuit_next_session,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
circuit_next_session,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
circuit_next_session,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
circuit_next_session,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
circuit_next_session,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
circuit_next_session,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
circuit_next_session,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
circuit_next_session,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
circuit_next_session,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
circuit_next_session,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
circuit_next_session,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
circuit_next_session,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
circuit_next_session,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
circuit_next_session,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
circuit_next_session,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
circuit_next_session,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_next_session,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_prehit_pressure,real,holdout,holdout,180,down,914,0,0,,,,best simple baseline = imb_l1; outcome = down; direction = -1
circuit_prehit_pressure,baseline_comparison,state - imb_l1,holdout,180,down,914,0,0,,,False,no valid bootstrap resamples
circuit_prehit_pressure,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
circuit_prehit_pressure,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
circuit_prehit_pressure,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
circuit_prehit_pressure,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
circuit_prehit_pressure,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
circuit_prehit_pressure,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
circuit_prehit_pressure,graded_score,score_ge_0.6,holdout,180,down,914,0,0,,,,
circuit_prehit_pressure,timestamp_permutation,circular shift within symbol,holdout,180,down,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
circuit_prehit_pressure,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
circuit_prehit_pressure,anchor_shift,placebo_shift_-h,holdout,180,down,914,0,0,,,,placebo must show |lift| < ½ real lift
circuit_prehit_pressure,anchor_shift,leak_control_shift_+h,holdout,180,down,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
circuit_prehit_pressure,removal,largest_wall_removed,holdout,180,down,914,0,0,,,,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
circuit_prehit_pressure,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without GP,holdout,180,down,847,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without IPDC,holdout,180,down,847,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without PTL,holdout,180,down,833,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,0,0,,,,
circuit_prehit_pressure,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,0,0,,,,
circuit_prehit_pressure,liquidity_split,top,holdout,180,down,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_prehit_pressure,liquidity_split,mid,holdout,180,down,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_regime,real,holdout,holdout,180,down,914,4,1,-0.3008752735,-0.4558303887,,best simple baseline = imb_l1; outcome = down; direction = -1
circuit_regime,baseline_comparison,state - imb_l1,holdout,180,down,914,4,1,-0.3008752735,-0.4558303887,False,"block bootstrap 95% CI [-0.5409, -0.3506] (blocks of 20 rows, 378 resamples)"
circuit_regime,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
circuit_regime,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
circuit_regime,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
circuit_regime,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
circuit_regime,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
circuit_regime,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
circuit_regime,graded_score,score_ge_0.6,holdout,180,down,914,4,1,-0.3008752735,-0.4558303887,,
circuit_regime,timestamp_permutation,circular shift within symbol,holdout,180,down,914,4,1,-0.3008752735,,False,"p = 1.0000 over 300 permutations; null mean 0.1008, null p95 0.6991; BH-FDR q=None pass=None"
circuit_regime,side_flip,mirror → P(up),holdout,180,up,914,0,0,,,,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
circuit_regime,anchor_shift,placebo_shift_-h,holdout,180,down,914,4,1,-0.3008752735,-0.4558303887,False,placebo must show |lift| < ½ real lift
circuit_regime,anchor_shift,leak_control_shift_+h,holdout,180,down,914,10,1,-0.3008752735,-0.4558303887,,future-shifted signal: expected to inflate (sensitivity)
circuit_regime,removal,largest_wall_removed,holdout,180,down,914,4,1,-0.3008752735,-0.4350877193,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
circuit_regime,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,4,1,-0.3151515152,-0.4732824427,False,
circuit_regime,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,4,1,-0.3149038462,-0.4828897338,False,
circuit_regime,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,4,1,-0.2911694511,-0.4436090226,False,
circuit_regime,leave_one_symbol_out,without GP,holdout,180,down,847,4,1,-0.3046044864,-0.4566037736,False,
circuit_regime,leave_one_symbol_out,without IPDC,holdout,180,down,847,4,1,-0.3069657615,-0.4578754579,False,
circuit_regime,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,4,1,-0.2908653846,-0.4387351779,False,
circuit_regime,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,4,1,-0.2773109244,-0.3955555556,False,
circuit_regime,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,4,1,-0.3023255814,-0.4626865672,False,
circuit_regime,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,4,1,-0.3090909091,-0.473880597,False,
circuit_regime,leave_one_symbol_out,without PTL,holdout,180,down,833,4,1,-0.3181272509,-0.4812030075,False,
circuit_regime,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,4,1,-0.2929782082,-0.4488188976,False,
circuit_regime,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,0,0,,,,
circuit_regime,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,4,1,-0.2893157263,-0.43359375,False,
circuit_regime,liquidity_split,top,holdout,180,down,453,4,1,-0.3245033113,-0.4906832298,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_regime,liquidity_split,mid,holdout,180,down,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
circuit_streak,real,holdout,holdout,180,move,914,0,0,,,,best simple baseline = price_only_response; outcome = move; direction = 0
circuit_streak,baseline_comparison,state - price_only_response,holdout,180,move,914,0,0,,,False,no valid bootstrap resamples
circuit_streak,baseline,imb_l1,holdout,180,move,914,735,51,0.04351508656,,,
circuit_streak,baseline,imb_topk,holdout,180,move,914,732,36,0.01308127369,,,
circuit_streak,baseline,imb_weighted,holdout,180,move,914,673,41,0.01022723947,,,
circuit_streak,baseline,depth_ratio,holdout,180,move,914,593,22,-0.002809952731,,,
circuit_streak,baseline,price_only_response,holdout,180,move,914,474,85,0.06219243092,,,
circuit_streak,baseline,volume_only_response,holdout,180,move,914,629,75,-0.002812633718,,,
circuit_streak,graded_score,score_ge_0.6,holdout,180,move,914,0,0,,,,
circuit_streak,timestamp_permutation,circular shift within symbol,holdout,180,move,914,0,0,,,False,no signal rows; BH-FDR q=None pass=None
circuit_streak,side_flip,not_applicable,holdout,180,move,914,0,0,,,,mechanism carries no direction: side flip not applicable
circuit_streak,anchor_shift,placebo_shift_-h,holdout,180,move,914,0,0,,,,placebo must show |lift| < ½ real lift
circuit_streak,anchor_shift,leak_control_shift_+h,holdout,180,move,914,0,0,,,,future-shifted signal: expected to inflate (sensitivity)
circuit_streak,removal,largest_wall_removed,holdout,180,move,914,0,0,,,,best baseline price_only_response is not an imbalance baseline: unaffected by wall removal
circuit_streak,leave_one_symbol_out,without BEXIMCO,holdout,180,move,825,0,0,,,,
circuit_streak,leave_one_symbol_out,without BRACBANK,holdout,180,move,832,0,0,,,,
circuit_streak,leave_one_symbol_out,without BXPHARMA,holdout,180,move,838,0,0,,,,
circuit_streak,leave_one_symbol_out,without GP,holdout,180,move,847,0,0,,,,
circuit_streak,leave_one_symbol_out,without IPDC,holdout,180,move,847,0,0,,,,
circuit_streak,leave_one_symbol_out,without LOVELLO,holdout,180,move,832,0,0,,,,
circuit_streak,leave_one_symbol_out,without MALEKSPIN,holdout,180,move,833,0,0,,,,
circuit_streak,leave_one_symbol_out,without ORIONPHARM,holdout,180,move,860,0,0,,,,
circuit_streak,leave_one_symbol_out,without POWERGRID,holdout,180,move,880,0,0,,,,
circuit_streak,leave_one_symbol_out,without PTL,holdout,180,move,833,0,0,,,,
circuit_streak,leave_one_symbol_out,without SAIHAMCOT,holdout,180,move,826,0,0,,,,
circuit_streak,leave_one_symbol_out,without SHARPIND,holdout,180,move,882,0,0,,,,
circuit_streak,leave_one_symbol_out,without SQURPHARMA,holdout,180,move,833,0,0,,,,
circuit_streak,liquidity_split,top,holdout,180,move,453,0,0,,,,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
circuit_streak,liquidity_split,mid,holdout,180,move,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
close_session_pressure,real,holdout,holdout,180,up,914,52,10,0.001009930988,-0.1055139551,,best simple baseline = imb_l1; outcome = up; direction = 1
close_session_pressure,baseline_comparison,state - imb_l1,holdout,180,up,914,52,10,0.001009930988,-0.1055139551,False,"block bootstrap 95% CI [-0.2746, 0.0563] (blocks of 20 rows, 500 resamples)"
close_session_pressure,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
close_session_pressure,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
close_session_pressure,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
close_session_pressure,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
close_session_pressure,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
close_session_pressure,baseline,volume_only_response,holdout,180,up,914,629,75,0.0166635937,,,
close_session_pressure,graded_score,score_ge_0.6,holdout,180,up,914,23,6,0.03111026544,-0.07541362062,,
close_session_pressure,timestamp_permutation,circular shift within symbol,holdout,180,up,914,52,10,0.001009930988,,False,"p = 0.7342 over 300 permutations; null mean 0.0408, null p95 0.1750; BH-FDR q=None pass=None"
close_session_pressure,side_flip,mirror → P(down),holdout,180,down,914,9,3,-0.3008752735,,False,lift of the mirrored signal on P(down) (must be > 0 for a symmetric mechanism)
close_session_pressure,anchor_shift,placebo_shift_-h,holdout,180,up,914,53,11,-0.07881590355,-0.1853397896,False,placebo must show |lift| < ½ real lift
close_session_pressure,anchor_shift,leak_control_shift_+h,holdout,180,up,914,56,11,0.1095264145,0.003002528445,,future-shifted signal: expected to inflate (sensitivity)
close_session_pressure,removal,largest_wall_removed,holdout,180,up,914,52,10,0.001009930988,-0.1094606543,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
close_session_pressure,leave_one_symbol_out,without BEXIMCO,holdout,180,up,825,52,10,-0.01044289044,-0.1217307692,False,
close_session_pressure,leave_one_symbol_out,without BRACBANK,holdout,180,up,832,28,7,-0.02369505495,-0.1365914787,False,
close_session_pressure,leave_one_symbol_out,without BXPHARMA,holdout,180,up,838,42,8,0.02091146721,-0.07471264368,False,
close_session_pressure,leave_one_symbol_out,without GP,holdout,180,up,847,52,10,-0.0006357279085,-0.1057462824,False,
close_session_pressure,leave_one_symbol_out,without IPDC,holdout,180,up,847,38,8,-0.003169079724,-0.1053940822,False,
close_session_pressure,leave_one_symbol_out,without LOVELLO,holdout,180,up,832,51,9,0.008130656109,-0.1038147932,False,
close_session_pressure,leave_one_symbol_out,without MALEKSPIN,holdout,180,up,833,52,10,0.005078954659,-0.09349380778,False,
close_session_pressure,leave_one_symbol_out,without ORIONPHARM,holdout,180,up,860,52,10,-0.007602862254,-0.1231500091,False,
close_session_pressure,leave_one_symbol_out,without POWERGRID,holdout,180,up,880,52,10,-0.003321678322,-0.1063348416,False,
close_session_pressure,leave_one_symbol_out,without PTL,holdout,180,up,833,50,9,0.005906362545,-0.09490566038,False,
close_session_pressure,leave_one_symbol_out,without SAIHAMCOT,holdout,180,up,826,51,9,0.004059250819,-0.1076315418,False,
close_session_pressure,leave_one_symbol_out,without SHARPIND,holdout,180,up,882,52,10,0.001744287459,-0.1072589382,False,
close_session_pressure,leave_one_symbol_out,without SQURPHARMA,holdout,180,up,833,52,10,0.005078954659,-0.1025641026,False,
close_session_pressure,liquidity_split,top,holdout,180,up,453,4,3,-0.2119205298,-0.31,False,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
close_session_pressure,liquidity_split,mid,holdout,180,up,461,48,7,0.002711496746,-0.1071428571,False,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
compression_expansion,real,holdout,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,best simple baseline = imb_l1; outcome = down; direction = -1
compression_expansion,baseline_comparison,state - imb_l1,holdout,180,down,914,2,2,0.1991247265,0.04416961131,False,"block bootstrap 95% CI [-0.5076, 0.6158] (blocks of 20 rows, 454 resamples)"
compression_expansion,baseline,imb_l1,holdout,180,down,914,283,56,0.1549551152,,,
compression_expansion,baseline,imb_topk,holdout,180,down,914,25,7,0.01912472648,,,
compression_expansion,baseline,imb_weighted,holdout,180,down,914,22,6,-0.07360254625,,,
compression_expansion,baseline,depth_ratio,holdout,180,down,914,51,5,-0.1636203716,,,
compression_expansion,baseline,price_only_response,holdout,180,down,914,266,65,0.02619239565,,,
compression_expansion,baseline,volume_only_response,holdout,180,down,914,629,75,-0.01947622742,,,
compression_expansion,graded_score,score_ge_0.6,holdout,180,down,914,2,2,0.1991247265,0.04416961131,,
compression_expansion,timestamp_permutation,circular shift within symbol,holdout,180,down,914,2,2,0.1991247265,,False,"p = 0.9003 over 300 permutations; null mean 0.2458, null p95 0.6991; BH-FDR q=None pass=None"
compression_expansion,side_flip,mirror → P(up),holdout,180,up,914,5,2,-0.2297592998,,False,lift of the mirrored signal on P(up) (must be > 0 for a symmetric mechanism)
compression_expansion,anchor_shift,placebo_shift_-h,holdout,180,down,914,1,1,0.6991247265,0.5441696113,False,placebo must show |lift| < ½ real lift
compression_expansion,anchor_shift,leak_control_shift_+h,holdout,180,down,914,1,1,0.6991247265,0.5441696113,,future-shifted signal: expected to inflate (sensitivity)
compression_expansion,removal,largest_wall_removed,holdout,180,down,914,2,2,0.1991247265,0.0649122807,True,imbalance baselines recomputed without the largest displayed level; best baseline imb_l1 re-derived
compression_expansion,leave_one_symbol_out,without BEXIMCO,holdout,180,down,825,2,2,0.1848484848,0.02671755725,True,
compression_expansion,leave_one_symbol_out,without BRACBANK,holdout,180,down,832,2,2,0.1850961538,0.01711026616,True,
compression_expansion,leave_one_symbol_out,without BXPHARMA,holdout,180,down,838,2,2,0.2088305489,0.05639097744,True,
compression_expansion,leave_one_symbol_out,without GP,holdout,180,down,847,2,2,0.1953955136,0.04339622642,True,
compression_expansion,leave_one_symbol_out,without IPDC,holdout,180,down,847,2,2,0.1930342385,0.04212454212,True,
compression_expansion,leave_one_symbol_out,without LOVELLO,holdout,180,down,832,2,2,0.2091346154,0.06126482213,True,
compression_expansion,leave_one_symbol_out,without MALEKSPIN,holdout,180,down,833,0,0,,,,
compression_expansion,leave_one_symbol_out,without ORIONPHARM,holdout,180,down,860,2,2,0.1976744186,0.03731343284,True,
compression_expansion,leave_one_symbol_out,without POWERGRID,holdout,180,down,880,2,2,0.1909090909,0.02611940299,True,
compression_expansion,leave_one_symbol_out,without PTL,holdout,180,down,833,2,2,0.1818727491,0.01879699248,True,
compression_expansion,leave_one_symbol_out,without SAIHAMCOT,holdout,180,down,826,2,2,0.2070217918,0.05118110236,True,
compression_expansion,leave_one_symbol_out,without SHARPIND,holdout,180,down,882,2,2,0.201814059,0.03429602888,True,
compression_expansion,leave_one_symbol_out,without SQURPHARMA,holdout,180,down,833,2,2,0.2106842737,0.06640625,True,
compression_expansion,liquidity_split,top,holdout,180,down,453,2,2,0.1754966887,0.009316770186,True,"symbols: BEXIMCO, LOVELLO, MALEKSPIN, PTL, SAIHAMCOT, SAIHAMTEX, SHARPIND; basis: day_volume"
compression_expansion,liquidity_split,mid,holdout,180,down,461,0,0,,,,"symbols: BRACBANK, BXPHARMA, GP, IPDC, ORIONPHARM, POWERGRID, SQURPHARMA; basis: day_volume"
cross_lead_lag,real,holdout,holdout,180,up,914,83,43,0.04734913395,-0.05917475211,,best simple baseline = imb_l1; outcome = up; direction = 1
cross_lead_lag,baseline_comparison,state - imb_l1,holdout,180,up,914,83,43,0.04734913395,-0.05917475211,False,"block bootstrap 95% CI [-0.1896, 0.0759] (blocks of 20 rows, 500 resamples)"
cross_lead_lag,baseline,imb_l1,holdout,180,up,914,452,64,0.1065238861,,,
cross_lead_lag,baseline,imb_topk,holdout,180,up,914,707,30,0.02483758848,,,
cross_lead_lag,baseline,imb_weighted,holdout,180,up,914,651,37,0.04059400283,,,
cross_lead_lag,baseline,depth_ratio,holdout,180,up,914,542,18,0.02300822789,,,
cross_lead_lag,baseline,price_only_response,holdout,180,up,914,208,54,0.0106253156,,,
