mechanism,family,variant,split,h,outcome,primary_direction,n_rows,n_signal,n_signal_valid,episodes,share_of_rows,p_outcome,p_up,p_down,mean_fwd_ticks,base_p_outcome,base_mean_ticks,ctrl_p_outcome,ctrl_mean_ticks,n_matched,lift_vs_matched,lift_vs_base,ticks_vs_base,n_imb_l1,p_imb_l1,lift_imb_l1_vs_base,inc_vs_imb_l1,n_imb_topk,p_imb_topk,lift_imb_topk_vs_base,inc_vs_imb_topk,n_imb_weighted,p_imb_weighted,lift_imb_weighted_vs_base,inc_vs_imb_weighted,n_depth_ratio,p_depth_ratio,lift_depth_ratio_vs_base,inc_vs_depth_ratio,n_price_only_response,p_price_only_response,lift_price_only_response_vs_base,inc_vs_price_only_response,n_volume_only_response,p_volume_only_response,lift_volume_only_response_vs_base,inc_vs_volume_only_response,best_baseline,inc_vs_best
quote_refresh_churn,queue,state,dev,180,move,0,1624,0,0,0,0,,,,,0.5825123153,-0.1804187192,,,0,,,,1339,0.57356236,-0.008949955301,,1023,0.6217008798,0.03918856449,,1000,0.595,0.01248768473,,1018,0.6011787819,0.01866646665,,870,0.6264367816,0.04392446634,,614,0.6368078176,0.05429550232,,volume_only_response,
quote_refresh_churn,queue,state,dev,600,move,0,1624,0,0,0,0,,,,,0.789408867,-0.3143472906,,,0,,,,1339,0.785660941,-0.003747925994,,1023,0.7908113392,0.001402472203,,1000,0.766,-0.023408867,,1018,0.7701375246,-0.01927134244,,870,0.8252873563,0.03587848933,,614,0.7931596091,0.003750742125,,price_only_response,
quote_refresh_churn,queue,state,holdout,60,move,0,914,0,0,0,0,,,,,0.1664841183,-0.05366922234,,,0,,,,734,0.1811989101,0.01471479179,,731,0.1586867305,-0.007797387785,,672,0.1666666667,0.0001825483753,,592,0.160472973,-0.006011145318,,474,0.1476793249,-0.0188047934,,628,0.178343949,0.01185983075,,imb_l1,
quote_refresh_churn,queue,state,holdout,180,move,0,914,0,0,0,0,,,,,0.5306345733,-0.09299781182,,,0,,,,735,0.5741496599,0.04351508656,,732,0.543715847,0.01308127369,,673,0.5408618128,0.01022723947,,593,0.5278246206,-0.002809952731,,474,0.5928270042,0.06219243092,,629,0.5278219396,-0.002812633718,,price_only_response,
quote_refresh_churn,queue,state,holdout,600,move,0,914,0,0,0,0,,,,,0.7483588621,-0.2768052516,,,0,,,,735,0.756462585,0.00810372289,,732,0.7718579235,0.02349906135,,673,0.7696879643,0.02132910219,,593,0.7436762226,-0.004682639547,,474,0.8248945148,0.07653565262,,629,0.7154213037,-0.03293755849,,price_only_response,
quote_refresh_churn,queue,state,val,60,move,0,1375,0,0,0,0,,,,,0.1420247633,-0.08849235251,,,0,,,,1118,0.133273703,-0.008751060251,,954,0.1383647799,-0.003659983418,,898,0.1481069042,0.00608214094,,759,0.1475625823,0.005537819053,,606,0.1485148515,0.006490088193,,544,0.1378676471,-0.004157116233,,price_only_response,
quote_refresh_churn,queue,state,val,180,move,0,1375,0,0,0,0,,,,,0.4829090909,-0.1661818182,,,0,,,,1120,0.48125,-0.001659090909,,955,0.4460732984,-0.03683579248,,900,0.5011111111,0.0182020202,,761,0.4862023653,0.0032932744,,607,0.629324547,0.146415456,,545,0.4880733945,0.005164303586,,price_only_response,
quote_refresh_churn,queue,state,val,600,move,0,1375,0,0,0,0,,,,,0.7250909091,-0.4934545455,,,0,,,,1120,0.7330357143,0.007944805195,,955,0.7015706806,-0.02352022846,,900,0.7344444444,0.009353535354,,761,0.7227332457,-0.002357663362,,607,0.8220757825,0.09698487345,,545,0.7412844037,0.01619349458,,price_only_response,
recovery_curve_state,ofi_shape,mirror,dev,60,up,-1,1624,46,46,12,0.02832512315,0,0,0.1304347826,-0.2173913043,0.09012345679,0.03117283951,0.02173913043,-0.1086956522,46,-0.02173913043,-0.09012345679,-0.2485641439,679,0.1207658321,0.03064237532,-0.1207658321,727,0.1348005502,0.04467709342,-0.1348005502,768,0.12109375,0.03097029321,-0.12109375,743,0.1117092867,0.02158582989,-0.1117092867,379,0.06068601583,-0.02943744096,-0.06068601583,612,0.08660130719,-0.003522149601,-0.08660130719,imb_topk,-0.1348005502
recovery_curve_state,ofi_shape,mirror,dev,180,up,-1,1624,46,46,12,0.02832512315,0.2173913043,0.2173913043,0.2173913043,0.3043478261,0.256773399,-0.1804187192,0.2173913043,-0.2391304348,46,0,-0.03938209467,0.4847665453,680,0.3235294118,0.06675601275,-0.1061381074,728,0.342032967,0.08525956802,-0.1246416627,769,0.3289986996,0.0722253006,-0.1116073953,743,0.3135935397,0.05682014069,-0.09620223536,380,0.2315789474,-0.02519445165,-0.01418764302,614,0.2703583062,0.01358490717,-0.05296700184,imb_topk,-0.1246416627
recovery_curve_state,ofi_shape,mirror,dev,600,up,-1,1624,46,46,12,0.02832512315,0.2608695652,0.2608695652,0.3260869565,-0.5,0.3626847291,-0.3143472906,0.347826087,0.01086956522,46,-0.08695652174,-0.1018151638,-0.1856527094,680,0.3911764706,0.02849174152,-0.1303069054,728,0.4642857143,0.1016009852,-0.2034161491,769,0.4317295189,0.06904478979,-0.1708599536,743,0.3876177658,0.02493303675,-0.1267482006,380,0.3157894737,-0.04689525538,-0.05491990847,614,0.3778501629,0.0151654338,-0.1169805976,imb_topk,-0.2034161491
recovery_curve_state,ofi_shape,mirror,holdout,60,up,-1,914,26,26,5,0.0284463895,0.07692307692,0.07692307692,0.1153846154,0.2884615385,0.06024096386,-0.05366922234,0.07692307692,0.07692307692,26,0,0.01668211307,0.3421307608,452,0.08407079646,0.0238298326,-0.007147719537,706,0.06657223796,0.006331274105,0.01035083896,650,0.07230769231,0.01206672845,0.004615384615,541,0.05545286506,-0.004788098791,0.02147021186,208,0.0625,0.002259036145,0.01442307692,628,0.07484076433,0.01459980048,0.002082312592,imb_l1,-0.007147719537
recovery_curve_state,ofi_shape,mirror,holdout,180,up,-1,914,26,26,5,0.0284463895,0.1153846154,0.1153846154,0.5769230769,-1.576923077,0.2297592998,-0.09299781182,0.1538461538,0,26,-0.03846153846,-0.1143746844,-1.483925265,452,0.3362831858,0.1065238861,-0.2208985705,707,0.2545968883,0.02483758848,-0.1392122729,651,0.2703533026,0.04059400283,-0.1549686872,542,0.2527675277,0.02300822789,-0.1373829123,208,0.2403846154,0.0106253156,-0.125,629,0.2464228935,0.0166635937,-0.1310382781,imb_l1,-0.2208985705
recovery_curve_state,ofi_shape,mirror,holdout,600,up,-1,914,26,26,5,0.0284463895,0.3076923077,0.3076923077,0.6923076923,-2.730769231,0.3501094092,-0.2768052516,0.3076923077,-2.75,26,0,-0.0424171015,-2.453963979,452,0.4380530973,0.08794368815,-0.1303607897,707,0.369165488,0.01905607879,-0.06147318029,651,0.4116743472,0.06156493797,-0.1039820395,542,0.352398524,0.002289114795,-0.04470621629,208,0.2836538462,-0.06645556304,0.02403846154,629,0.3513513514,0.001241942161,-0.04365904366,imb_l1,-0.1303607897
recovery_curve_state,ofi_shape,mirror,val,60,up,-1,1375,21,21,6,0.01527272727,0,0,0.2380952381,-0.4285714286,0.04952658412,-0.08849235251,0.04761904762,-0.02380952381,21,-0.04761904762,-0.04952658412,-0.3400790761,733,0.06821282401,0.01868623989,-0.06821282401,930,0.04838709677,-0.001139487348,-0.04838709677,826,0.05811138015,0.008584796023,-0.05811138015,684,0.04678362573,-0.002742958391,-0.04678362573,280,0.03928571429,-0.01024086984,-0.03928571429,544,0.04227941176,-0.007247172358,-0.04227941176,imb_l1,-0.06821282401
recovery_curve_state,ofi_shape,mirror,val,180,up,-1,1375,21,21,6,0.01527272727,0.2380952381,0.2380952381,0.4285714286,-0.4761904762,0.2101818182,-0.1661818182,0.2380952381,-0.3571428571,21,0,0.02791341991,-0.310008658,735,0.2789115646,0.06872974644,-0.04081632653,931,0.2040816327,-0.006100185529,0.03401360544,828,0.2475845411,0.03740272288,-0.009489302968,686,0.2084548105,-0.001727007686,0.0296404276,280,0.3035714286,0.09338961039,-0.06547619048,545,0.2055045872,-0.004677231026,0.03259065094,price_only_response,-0.06547619048
recovery_curve_state,ofi_shape,mirror,val,600,up,-1,1375,21,21,6,0.01527272727,0.2380952381,0.2380952381,0.5238095238,-0.8095238095,0.2683636364,-0.4934545455,0.2857142857,-1.30952381,21,-0.04761904762,-0.03026839827,-0.3160692641,735,0.3292517007,0.06088806432,-0.09115646259,931,0.2781954887,0.009831852358,-0.04010025063,828,0.3055555556,0.03719191919,-0.06746031746,686,0.2536443149,-0.01471932149,-0.01554907677,280,0.2964285714,0.02806493506,-0.05833333333,545,0.304587156,0.0362235196,-0.06649191787,imb_l1,-0.09115646259
recovery_curve_state,ofi_shape,score_ge_0.6,dev,60,down,-1,1624,43,43,9,0.02647783251,0.02325581395,0.1162790698,0.02325581395,0.03488372093,0.09259259259,0.03117283951,0.09523809524,-0.1666666667,42,-0.07198228128,-0.06933677864,0.003710881424,657,0.1400304414,0.04743784881,-0.1167746274,295,0.1457627119,0.05317011927,-0.1225068979,230,0.1347826087,0.0421900161,-0.1115267947,273,0.1135531136,0.02096052096,-0.0902972996,490,0.06326530612,-0.02932728647,-0.04000949217,612,0.09640522876,0.003812636166,-0.0731494148,imb_topk,-0.1225068979
recovery_curve_state,ofi_shape,score_ge_0.6,dev,180,down,-1,1624,43,43,9,0.02647783251,0.4186046512,0.1860465116,0.4186046512,-0.4069767442,0.3257389163,-0.1804187192,0.3333333333,-0.380952381,42,0.08527131783,0.09286573491,-0.226558025,659,0.4506828528,0.1249439366,-0.03207820164,295,0.4847457627,0.1590068465,-0.06614111155,231,0.380952381,0.0552134647,0.03765227021,275,0.3490909091,0.02335199283,0.06951374207,490,0.3551020408,0.02936312456,0.06350261035,614,0.3664495114,0.04071059514,0.05215513976,imb_topk,-0.06614111155
recovery_curve_state,ofi_shape,score_ge_0.6,dev,600,down,-1,1624,43,43,9,0.02647783251,0.6279069767,0.3488372093,0.6279069767,-1.73255814,0.4267241379,-0.3143472906,0.5476190476,-2.166666667,42,0.08028792913,0.2011828388,-1.418210849,659,0.5326251897,0.1059010518,0.09528178706,295,0.6813559322,0.2546317943,-0.05344895546,231,0.619047619,0.1923234811,0.008859357697,275,0.4545454545,0.02782131661,0.1733615222,490,0.4102040816,-0.0165200563,0.2177028951,614,0.4153094463,-0.01141469168,0.2125975305,imb_topk,-0.05344895546
recovery_curve_state,ofi_shape,score_ge_0.6,holdout,60,down,-1,914,63,63,9,0.06892778993,0.09523809524,0.09523809524,0.09523809524,0.1666666667,0.1062431544,-0.05366922234,0.06349206349,0.07142857143,63,0.03174603175,-0.0110050592,0.220335889,282,0.1843971631,0.07815400868,-0.08915906788,25,0.08,-0.02624315444,0.01523809524,22,0.09090909091,-0.01533406353,0.004329004329,51,0.01960784314,-0.0866353113,0.0756302521,266,0.05263157895,-0.05361157549,0.04260651629,628,0.1035031847,-0.002739969723,-0.008265089475,imb_l1,-0.08915906788
recovery_curve_state,ofi_shape,score_ge_0.6,holdout,180,down,-1,914,63,63,9,0.06892778993,0.1904761905,0.2063492063,0.1904761905,0.5952380952,0.3008752735,-0.09299781182,0.2698412698,0.03968253968,63,-0.07936507937,-0.110399083,0.6882359071,283,0.4558303887,0.1549551152,-0.2653541982,25,0.32,0.01912472648,-0.1295238095,22,0.2272727273,-0.07360254625,-0.0367965368,51,0.137254902,-0.1636203716,0.05322128852,266,0.3270676692,0.02619239565,-0.1365914787,629,0.2813990461,-0.01947622742,-0.09092285563,imb_l1,-0.2653541982
recovery_curve_state,ofi_shape,score_ge_0.6,holdout,600,down,-1,914,63,63,9,0.06892778993,0.253968254,0.4444444444,0.253968254,0.8888888889,0.398249453,-0.2768052516,0.2380952381,0.5317460317,63,0.01587301587,-0.144281199,1.165694141,283,0.5830388693,0.1847894163,-0.3290706153,25,0.4,0.001750547046,-0.146031746,22,0.4090909091,0.01084145614,-0.1551226551,51,0.4901960784,0.09194662548,-0.2362278245,266,0.3834586466,-0.01479080634,-0.1294903926,629,0.3640699523,-0.03417950065,-0.1101016983,imb_l1,-0.3290706153
recovery_curve_state,ofi_shape,score_ge_0.6,val,60,down,-1,1375,30,30,7,0.02181818182,0.3666666667,0,0.3666666667,-0.3666666667,0.09249817917,-0.08849235251,0.1071428571,-0.1428571429,28,0.2595238095,0.2741684875,-0.2781743142,385,0.1272727273,0.0347745481,0.2393939394,24,0.125,0.03250182083,0.2416666667,72,0.09722222222,0.004724043053,0.2694444444,75,0.05333333333,-0.03916484584,0.3133333333,326,0.1012269939,0.008728814695,0.2654396728,544,0.09558823529,0.003090056124,0.2710784314,imb_l1,0.2393939394
recovery_curve_state,ofi_shape,score_ge_0.6,val,180,down,-1,1375,30,30,7,0.02181818182,0.3666666667,0.2333333333,0.3666666667,-0.4166666667,0.2727272727,-0.1661818182,0.25,-0.1428571429,28,0.1166666667,0.09393939394,-0.2504848485,385,0.4077922078,0.1350649351,-0.04112554113,24,0.5416666667,0.2689393939,-0.175,72,0.4444444444,0.1717171717,-0.07777777778,75,0.2533333333,-0.01939393939,0.1133333333,327,0.3363914373,0.06366416458,0.03027522936,545,0.2825688073,0.009841534612,0.08409785933,imb_topk,-0.175
recovery_curve_state,ofi_shape,score_ge_0.6,val,600,down,-1,1375,30,30,7,0.02181818182,0.6666666667,0.2333333333,0.6666666667,-0.7333333333,0.4567272727,-0.4934545455,0.5,-0.6428571429,28,0.1666666667,0.2099393939,-0.2398787879,385,0.6285714286,0.1718441558,0.0380952381,24,0.5,0.04327272727,0.1666666667,72,0.6666666667,0.2099393939,0,75,0.2933333333,-0.1633939394,0.3733333333,327,0.4678899083,0.01116263553,0.1987767584,545,0.4366972477,-0.02003002502,0.229969419,imb_weighted,0
recovery_curve_state,ofi_shape,state,dev,60,down,-1,1624,44,44,9,0.02709359606,0.02272727273,0.1136363636,0.02272727273,0.03409090909,0.09259259259,0.03117283951,0.02325581395,0.1976744186,43,-0.0005285412262,-0.06986531987,0.002918069585,657,0.1400304414,0.04743784881,-0.1173031687,295,0.1457627119,0.05317011927,-0.1230354391,230,0.1347826087,0.0421900161,-0.112055336,273,0.1135531136,0.02096052096,-0.09082584083,490,0.06326530612,-0.02932728647,-0.0405380334,612,0.09640522876,0.003812636166,-0.07367795603,imb_topk,-0.1230354391
recovery_curve_state,ofi_shape,state,dev,180,down,-1,1624,44,44,9,0.02709359606,0.4090909091,0.1818181818,0.4090909091,-0.3977272727,0.3257389163,-0.1804187192,0.4186046512,-0.9302325581,43,-0.009513742072,0.08335199283,-0.2173085535,659,0.4506828528,0.1249439366,-0.04159194372,295,0.4847457627,0.1590068465,-0.07565485362,231,0.380952381,0.0552134647,0.02813852814,275,0.3490909091,0.02335199283,0.06,490,0.3551020408,0.02936312456,0.05398886827,614,0.3664495114,0.04071059514,0.04264139769,imb_topk,-0.07565485362
recovery_curve_state,ofi_shape,state,dev,600,down,-1,1624,44,44,9,0.02709359606,0.6136363636,0.3409090909,0.6136363636,-1.693181818,0.4267241379,-0.3143472906,0.3953488372,-2.593023256,43,0.2182875264,0.1869122257,-1.378834528,659,0.5326251897,0.1059010518,0.08101117396,295,0.6813559322,0.2546317943,-0.06771956857,231,0.619047619,0.1923234811,-0.005411255411,275,0.4545454545,0.02782131661,0.1590909091,490,0.4102040816,-0.0165200563,0.203432282,614,0.4153094463,-0.01141469168,0.1983269174,imb_topk,-0.06771956857
recovery_curve_state,ofi_shape,state,holdout,60,down,-1,914,68,68,9,0.07439824945,0.08823529412,0.08823529412,0.08823529412,0.1544117647,0.1062431544,-0.05366922234,0.05882352941,0.1102941176,68,0.02941176471,-0.01800786032,0.208080987,282,0.1843971631,0.07815400868,-0.096161869,25,0.08,-0.02624315444,0.008235294118,22,0.09090909091,-0.01533406353,-0.002673796791,51,0.01960784314,-0.0866353113,0.06862745098,266,0.05263157895,-0.05361157549,0.03560371517,628,0.1035031847,-0.002739969723,-0.0152678906,imb_l1,-0.096161869
recovery_curve_state,ofi_shape,state,holdout,180,down,-1,914,68,68,9,0.07439824945,0.1911764706,0.1911764706,0.1911764706,0.5220588235,0.3008752735,-0.09299781182,0.1617647059,0.2352941176,68,0.02941176471,-0.1096988029,0.6150566353,283,0.4558303887,0.1549551152,-0.2646539181,25,0.32,0.01912472648,-0.1288235294,22,0.2272727273,-0.07360254625,-0.03609625668,51,0.137254902,-0.1636203716,0.05392156863,266,0.3270676692,0.02619239565,-0.1358911986,629,0.2813990461,-0.01947622742,-0.09022257552,imb_l1,-0.2646539181
recovery_curve_state,ofi_shape,state,holdout,600,down,-1,914,68,68,9,0.07439824945,0.2352941176,0.4705882353,0.2352941176,0.8823529412,0.398249453,-0.2768052516,0.2058823529,0.2426470588,68,0.02941176471,-0.1629553353,1.159158193,283,0.5830388693,0.1847894163,-0.3477447516,25,0.4,0.001750547046,-0.1647058824,22,0.4090909091,0.01084145614,-0.1737967914,51,0.4901960784,0.09194662548,-0.2549019608,266,0.3834586466,-0.01479080634,-0.148164529,629,0.3640699523,-0.03417950065,-0.1287758347,imb_l1,-0.3477447516
recovery_curve_state,ofi_shape,state,val,60,down,-1,1375,31,31,7,0.02254545455,0.3548387097,0,0.3548387097,-0.3548387097,0.09249817917,-0.08849235251,0.06896551724,0.06896551724,29,0.2858731924,0.2623405305,-0.2663463572,385,0.1272727273,0.0347745481,0.2275659824,24,0.125,0.03250182083,0.2298387097,72,0.09722222222,0.004724043053,0.2576164875,75,0.05333333333,-0.03916484584,0.3015053763,326,0.1012269939,0.008728814695,0.2536117158,544,0.09558823529,0.003090056124,0.2592504744,imb_l1,0.2275659824
recovery_curve_state,ofi_shape,state,val,180,down,-1,1375,31,31,7,0.02254545455,0.3548387097,0.2258064516,0.3548387097,-0.4032258065,0.2727272727,-0.1661818182,0.3103448276,-0.3448275862,29,0.04449388209,0.08211143695,-0.2370439883,385,0.4077922078,0.1350649351,-0.05295349811,24,0.5416666667,0.2689393939,-0.186827957,72,0.4444444444,0.1717171717,-0.08960573477,75,0.2533333333,-0.01939393939,0.1015053763,327,0.3363914373,0.06366416458,0.01844727237,545,0.2825688073,0.009841534612,0.07226990234,imb_topk,-0.186827957
recovery_curve_state,ofi_shape,state,val,600,down,-1,1375,31,31,7,0.02254545455,0.6451612903,0.2258064516,0.6451612903,-0.7096774194,0.4567272727,-0.4934545455,0.5172413793,-0.6034482759,29,0.127919911,0.1884340176,-0.2162228739,385,0.6285714286,0.1718441558,0.01658986175,24,0.5,0.04327272727,0.1451612903,72,0.6666666667,0.2099393939,-0.02150537634,75,0.2933333333,-0.1633939394,0.351827957,327,0.4678899083,0.01116263553,0.1772713821,545,0.4366972477,-0.02003002502,0.2084640426,imb_weighted,-0.02150537634
resilience_asymmetry,divergence,mirror,dev,60,down,1,1624,268,267,33,0.1650246305,0.0861423221,0.1423220974,0.0861423221,0.297752809,0.09259259259,0.03117283951,0.06741573034,0.00936329588,267,0.01872659176,-0.006450270495,0.2665799695,657,0.1400304414,0.04743784881,-0.0538881193,295,0.1457627119,0.05317011927,-0.05962038977,230,0.1347826087,0.0421900161,-0.0486402866,273,0.1135531136,0.02096052096,-0.02741079146,490,0.06326530612,-0.02932728647,0.02287701597,612,0.09640522876,0.003812636166,-0.01026290666,imb_topk,-0.05962038977
resilience_asymmetry,divergence,mirror,dev,180,down,1,1624,268,268,33,0.1650246305,0.3134328358,0.3208955224,0.3134328358,0.2014925373,0.3257389163,-0.1804187192,0.3619402985,-0.4888059701,268,-0.04850746269,-0.01230608044,0.3819112565,659,0.4506828528,0.1249439366,-0.137250017,295,0.4847457627,0.1590068465,-0.1713129269,231,0.380952381,0.0552134647,-0.06751954513,275,0.3490909091,0.02335199283,-0.03565807327,490,0.3551020408,0.02936312456,-0.041669205,614,0.3664495114,0.04071059514,-0.05301667558,imb_topk,-0.1713129269
resilience_asymmetry,divergence,mirror,dev,600,down,1,1624,268,268,33,0.1650246305,0.2873134328,0.5186567164,0.2873134328,1.356343284,0.4267241379,-0.3143472906,0.473880597,-1.432835821,268,-0.1865671642,-0.1394107051,1.670690574,659,0.5326251897,0.1059010518,-0.2453117568,295,0.6813559322,0.2546317943,-0.3940424994,231,0.619047619,0.1923234811,-0.3317341862,275,0.4545454545,0.02782131661,-0.1672320217,490,0.4102040816,-0.0165200563,-0.1228906488,614,0.4153094463,-0.01141469168,-0.1279960134,imb_topk,-0.3940424994
resilience_asymmetry,divergence,mirror,holdout,60,down,1,914,196,195,17,0.2144420131,0.07179487179,0.09743589744,0.07179487179,0.01025641026,0.1062431544,-0.05366922234,0.1542857143,-0.2228571429,175,-0.08249084249,-0.03444828264,0.0639256326,282,0.1843971631,0.07815400868,-0.1126022913,25,0.08,-0.02624315444,-0.008205128205,22,0.09090909091,-0.01533406353,-0.01911421911,51,0.01960784314,-0.0866353113,0.05218702866,266,0.05263157895,-0.05361157549,0.01916329285,628,0.1035031847,-0.002739969723,-0.03170831292,imb_l1,-0.1126022913
resilience_asymmetry,divergence,mirror,holdout,180,down,1,914,196,196,17,0.2144420131,0.2551020408,0.2602040816,0.2551020408,0.01020408163,0.3008752735,-0.09299781182,0.4090909091,-0.5625,176,-0.1539888683,-0.04577323271,0.1032018934,283,0.4558303887,0.1549551152,-0.2007283479,25,0.32,0.01912472648,-0.06489795918,22,0.2272727273,-0.07360254625,0.02782931354,51,0.137254902,-0.1636203716,0.1178471389,266,0.3270676692,0.02619239565,-0.07196562836,629,0.2813990461,-0.01947622742,-0.02629700529,imb_l1,-0.2007283479
resilience_asymmetry,divergence,mirror,holdout,600,down,1,914,196,196,17,0.2144420131,0.4285714286,0.3724489796,0.4285714286,-0.07142857143,0.398249453,-0.2768052516,0.4715909091,-0.9829545455,176,-0.04301948052,0.03032197562,0.2053766802,283,0.5830388693,0.1847894163,-0.1544674407,25,0.4,0.001750547046,0.02857142857,22,0.4090909091,0.01084145614,0.01948051948,51,0.4901960784,0.09194662548,-0.06162464986,266,0.3834586466,-0.01479080634,0.04511278195,629,0.3640699523,-0.03417950065,0.06450147627,imb_l1,-0.1544674407
resilience_asymmetry,divergence,mirror,val,60,down,1,1375,195,195,24,0.1418181818,0.1641025641,0.05641025641,0.1641025641,-0.3487179487,0.09249817917,-0.08849235251,0.08888888889,0.125,180,0.07521367521,0.07160438493,-0.2602255962,385,0.1272727273,0.0347745481,0.03682983683,24,0.125,0.03250182083,0.0391025641,72,0.09722222222,0.004724043053,0.06688034188,75,0.05333333333,-0.03916484584,0.1107692308,326,0.1012269939,0.008728814695,0.06287557024,544,0.09558823529,0.003090056124,0.06851432881,imb_l1,0.03682983683
resilience_asymmetry,divergence,mirror,val,180,down,1,1375,195,195,24,0.1418181818,0.3794871795,0.3179487179,0.3794871795,-0.3974358974,0.2727272727,-0.1661818182,0.2277777778,0.1111111111,180,0.1517094017,0.1067599068,-0.2312540793,385,0.4077922078,0.1350649351,-0.02830502831,24,0.5416666667,0.2689393939,-0.1621794872,72,0.4444444444,0.1717171717,-0.06495726496,75,0.2533333333,-0.01939393939,0.1261538462,327,0.3363914373,0.06366416458,0.04309574218,545,0.2825688073,0.009841534612,0.09691837215,imb_topk,-0.1621794872
resilience_asymmetry,divergence,mirror,val,600,down,1,1375,195,195,24,0.1418181818,0.4512820513,0.3179487179,0.4512820513,-0.5102564103,0.4567272727,-0.4934545455,0.5388888889,-0.8861111111,180,-0.08760683761,-0.005445221445,-0.0168018648,385,0.6285714286,0.1718441558,-0.1772893773,24,0.5,0.04327272727,-0.04871794872,72,0.6666666667,0.2099393939,-0.2153846154,75,0.2933333333,-0.1633939394,0.1579487179,327,0.4678899083,0.01116263553,-0.01660785697,545,0.4366972477,-0.02003002502,0.01458480358,imb_weighted,-0.2153846154
resilience_asymmetry,divergence,score_ge_0.6,dev,60,up,1,1624,260,260,29,0.1600985222,0.1384615385,0.1384615385,0.09615384615,0.1211538462,0.09012345679,0.03117283951,0.06225680934,0,257,0.07620472912,0.04833808167,0.08998100665,679,0.1207658321,0.03064237532,0.01769570636,727,0.1348005502,0.04467709342,0.003660988255,768,0.12109375,0.03097029321,0.01736778846,743,0.1117092867,0.02158582989,0.02675225179,379,0.06068601583,-0.02943744096,0.07777552263,612,0.08660130719,-0.003522149601,0.05186023127,imb_topk,0.003660988255
resilience_asymmetry,divergence,score_ge_0.6,dev,180,up,1,1624,260,260,29,0.1600985222,0.2884615385,0.2884615385,0.25,0.01346153846,0.256773399,-0.1804187192,0.2023346304,-0.2509727626,257,0.08612690811,0.03168813945,0.1938802577,680,0.3235294118,0.06675601275,-0.0350678733,728,0.342032967,0.08525956802,-0.05357142857,769,0.3289986996,0.0722253006,-0.04053716115,743,0.3135935397,0.05682014069,-0.02513200124,380,0.2315789474,-0.02519445165,0.05688259109,614,0.2703583062,0.01358490717,0.01810323227,imb_topk,-0.05357142857
resilience_asymmetry,divergence,score_ge_0.6,dev,600,up,1,1624,260,260,29,0.1600985222,0.4,0.4,0.2615384615,0.5,0.3626847291,-0.3143472906,0.3229571984,-0.8035019455,257,0.07704280156,0.03731527094,0.8143472906,680,0.3911764706,0.02849174152,0.008823529412,728,0.4642857143,0.1016009852,-0.06428571429,769,0.4317295189,0.06904478979,-0.03172951886,743,0.3876177658,0.02493303675,0.01238223419,380,0.3157894737,-0.04689525538,0.08421052632,614,0.3778501629,0.0151654338,0.02214983713,imb_topk,-0.06428571429
resilience_asymmetry,divergence,score_ge_0.6,holdout,60,up,1,914,155,155,16,0.1695842451,0.06451612903,0.06451612903,0.1290322581,0.08709677419,0.06024096386,-0.05366922234,0.0303030303,-0.03409090909,132,0.03421309873,0.004275165177,0.1407659965,452,0.08407079646,0.0238298326,-0.01955466743,706,0.06657223796,0.006331274105,-0.002056108928,650,0.07230769231,0.01206672845,-0.007791563275,541,0.05545286506,-0.004788098791,0.009063263968,208,0.0625,0.002259036145,0.002016129032,628,0.07484076433,0.01459980048,-0.0103246353,imb_l1,-0.01955466743
resilience_asymmetry,divergence,score_ge_0.6,holdout,180,up,1,914,155,155,16,0.1695842451,0.1935483871,0.1935483871,0.3225806452,-0.1709677419,0.2297592998,-0.09299781182,0.1363636364,0.05681818182,132,0.05718475073,-0.03621091268,-0.07796993012,452,0.3362831858,0.1065238861,-0.1427347987,707,0.2545968883,0.02483758848,-0.06104850116,651,0.2703533026,0.04059400283,-0.07680491551,542,0.2527675277,0.02300822789,-0.05921914058,208,0.2403846154,0.0106253156,-0.04683622829,629,0.2464228935,0.0166635937,-0.05287450638,imb_l1,-0.1427347987
resilience_asymmetry,divergence,score_ge_0.6,holdout,600,up,1,914,155,155,16,0.1695842451,0.4774193548,0.4774193548,0.335483871,0.2709677419,0.3501094092,-0.2768052516,0.2803030303,0.6287878788,132,0.1971163245,0.1273099456,0.5477729936,452,0.4380530973,0.08794368815,0.03936625749,707,0.369165488,0.01905607879,0.1082538669,651,0.4116743472,0.06156493797,0.06574500768,542,0.352398524,0.002289114795,0.1250208309,208,0.2836538462,-0.06645556304,0.1937655087,629,0.3513513514,0.001241942161,0.1260680035,imb_l1,0.03936625749
resilience_asymmetry,divergence,score_ge_0.6,val,60,up,1,1375,355,355,36,0.2581818182,0.05070422535,0.05070422535,0.1211267606,-0.09436619718,0.04952658412,-0.08849235251,0.01183431953,-0.06213017751,338,0.03886990583,0.00117764123,-0.00587384467,733,0.06821282401,0.01868623989,-0.01750859866,930,0.04838709677,-0.001139487348,0.002317128578,826,0.05811138015,0.008584796023,-0.007407154793,684,0.04678362573,-0.002742958391,0.003920599621,280,0.03928571429,-0.01024086984,0.01141851107,544,0.04227941176,-0.007247172358,0.008424813587,imb_l1,-0.01750859866
