symbol,file,file_bytes,lines_physical,header_ok,rows_raw,rows_skipped_by_parser,daily_file_present,daily_header_ok,daily_rows,daily_date_unparseable,daily_date_duplicates,daily_first,daily_last,status,ts_unparseable,nonnumeric_closing,nonnumeric_opening,nonnumeric_high,nonnumeric_low,nonnumeric_volume,seconds_nonzero,rows_unusable,rows_usable,non_monotonic_rows,duplicate_ts_rows,duplicate_ts_distinct,duplicate_ts_conflicting_prices,first_ts,last_ts,days,rows_fri_sat,days_fri_sat,rows_outside_strict_session,rows_outside_loose_session,gap_1min_share,gap_2min_share,gap_gt5min_share,rows_per_day_p10,rows_per_day_median,rows_per_day_p90,rows_per_day_max,days_with_1_row,days_with_lt5_rows,rows_nonpositive_price,rows_negative_volume,rows_zero_volume,rows_volume_1,rows_ohlc_equal,rows_off_tick_grid,rows_ohlc_violation,rows_high_lt_low,rows_minute_jump_ge10pct,rows_minute_jump_ge10pct_finite,rows_minute_jump_through_zero,rows_spike_and_revert,days_gap_zero_endpoint,days_gap_beyond_band,days_gap_gt20pct,rows_floor_era,days_floor_era,ohlc_equal_share_floor,ohlc_equal_share_nonfloor,days_not_in_daily_file,rows_snapshot_prev_session,rows_snapshot_same_day_multirow,xcheck_days,xcheck_close_mismatch,xcheck_close_within_day_range,xcheck_high_mismatch,xcheck_high_minute_above_daily,xcheck_low_mismatch,xcheck_low_minute_below_daily,xcheck_volume_untestable_daily_zero,xcheck_volume_mismatch_5pct,xcheck_volume_minute_gt_daily,xcheck_volume_minute_lt_daily,xcheck_volume_minute_gt_2x_daily,xcheck_days_in_daily_not_minute,xcheck_days_in_minute_not_daily,minute_start_vs_daily_start_days,daily_rows_in_minute_era,days_gap_beyond_band_daily_agrees,days_gap_beyond_band_daily_disagrees,days_gap_beyond_band_daily_untestable,calendar_days_in_span,days_present,days_missing,missing_share,longest_missing_run
MEGCONMILK,MEGCONMILK.csv,2041662,46755,True,46754,0,True,True,2633.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46754.0,0.0,0.0,0.0,0.0,2015-10-15 11:36:00,2024-01-31 14:10:00,1921.0,117.0,37.0,532.0,168.0,0.25213570361117926,0.20647737157897084,0.34285013271474135,2.0,17.0,55.0,175.0,114.0,301.0,0.0,0.0,2.0,1221.0,43948.0,0.0,0.0,0.0,28.0,28.0,0.0,78.0,0.0,18.0,1.0,7978.0,317.0,0.9095011281022812,0.9462554157210645,47.0,118.0,122.0,1874.0,753.0,744.0,88.0,8.0,85.0,8.0,0.0,209.0,161.0,48.0,56.0,32.0,47.0,1109.0,1920.0,0.0,18.0,0.0,2002.0,1921.0,81.0,0.040459540459540456,16.0
MEGHNACEM,MEGHNACEM.csv,2341741,53259,True,53258,0,True,True,2645.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53258.0,0.0,0.0,0.0,0.0,2015-10-15 11:30:00,2024-01-31 14:21:00,1928.0,169.0,37.0,674.0,180.0,0.239840249366842,0.22678745373076173,0.3369959088252484,5.0,21.0,58.0,165.0,66.0,162.0,2.0,0.0,2.0,1296.0,49757.0,0.0,0.0,0.0,3.0,1.0,2.0,11.0,2.0,1.0,1.0,11871.0,368.0,0.8604161401735322,0.9554449464807789,47.0,19.0,104.0,1881.0,478.0,474.0,65.0,5.0,43.0,3.0,0.0,248.0,180.0,68.0,66.0,29.0,47.0,1109.0,1924.0,1.0,0.0,0.0,2002.0,1928.0,74.0,0.03696303696303696,11.0
MEGHNAINS,MEGHNAINS.csv,1811130,40940,True,40939,0,True,True,414.0,0.0,0.0,2022-06-08,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40939.0,0.0,0.0,0.0,0.0,2022-06-08 10:07:00,2024-01-31 14:29:00,399.0,0.0,0.0,271.0,0.0,0.738307844104588,0.12343364578194375,0.0553774050320671,4.0,90.0,235.0,285.0,7.0,43.0,0.0,0.0,0.0,596.0,30334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37452.0,365.0,0.7267702659404037,0.8933180384284485,0.0,1.0,0.0,399.0,4.0,4.0,11.0,0.0,7.0,0.0,0.0,5.0,4.0,1.0,2.0,1.0,0.0,0.0,414.0,,,,405.0,399.0,6.0,0.014814814814814815,1.0
MEGHNALIFE,MEGHNALIFE.csv,5943871,134534,True,134533,0,True,True,2698.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134533.0,0.0,0.0,0.0,0.0,2015-10-15 11:18:00,2024-01-31 14:22:00,1982.0,139.0,37.0,1199.0,187.0,0.543918944406304,0.18801065250356466,0.13059124412490286,12.0,42.0,174.0,270.0,41.0,76.0,1.0,0.0,1.0,1953.0,103447.0,0.0,0.0,0.0,5.0,3.0,2.0,8.0,0.0,3.0,0.0,55886.0,369.0,0.6694878860537523,0.8395997304410848,47.0,20.0,104.0,1935.0,526.0,519.0,71.0,3.0,66.0,3.0,0.0,229.0,169.0,60.0,67.0,28.0,47.0,1109.0,1977.0,3.0,0.0,0.0,2002.0,1982.0,20.0,0.00999000999000999,4.0
MEGHNAPET,MEGHNAPET.csv,2104095,48483,True,48482,0,True,True,2535.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48482.0,0.0,0.0,0.0,0.0,2015-10-15 12:12:00,2024-01-31 14:19:00,1902.0,109.0,32.0,505.0,157.0,0.27559038213825676,0.20272649205667667,0.3209961356805496,2.0,17.0,62.0,159.0,118.0,339.0,0.0,0.0,2.0,1357.0,44689.0,0.0,0.0,0.0,22.0,22.0,0.0,79.0,0.0,18.0,1.0,14587.0,324.0,0.8624117364776857,0.9473078625165954,43.0,118.0,122.0,1859.0,728.0,716.0,75.0,6.0,87.0,7.0,0.0,196.0,143.0,53.0,50.0,32.0,43.0,1109.0,1905.0,2.0,16.0,0.0,2002.0,1902.0,100.0,0.04995004995004995,21.0
MERCANBANK,MERCANBANK.csv,6824826,150777,True,150776,0,True,True,2702.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150776.0,0.0,0.0,0.0,0.0,2015-10-15 10:46:00,2024-01-31 14:19:00,1988.0,198.0,37.0,1807.0,180.0,0.3705944027744173,0.3216186789257198,0.11531843965911229,11.0,72.0,137.0,275.0,41.0,104.0,1.0,0.0,2.0,841.0,140580.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,14269.0,365.0,0.9517135048006167,0.9303552198788341,47.0,82.0,89.0,1941.0,390.0,390.0,147.0,2.0,102.0,6.0,0.0,240.0,180.0,60.0,69.0,27.0,47.0,1109.0,1982.0,1.0,2.0,0.0,2002.0,1988.0,14.0,0.006993006993006993,1.0
MERCINS,MERCINS.csv,4107614,92230,True,92229,0,True,True,2679.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92229.0,0.0,0.0,0.0,0.0,2015-10-15 13:37:00,2024-01-31 14:26:00,1962.0,145.0,35.0,815.0,175.0,0.4421217056067001,0.19904283957592475,0.19240697043216237,6.0,30.0,119.0,253.0,51.0,136.0,3.0,0.0,2.0,1172.0,77262.0,0.0,0.0,0.0,4.0,1.0,3.0,8.0,3.0,2.0,0.0,14096.0,361.0,0.8642877412031782,0.8329259083869812,44.0,79.0,111.0,1918.0,594.0,588.0,90.0,10.0,87.0,10.0,0.0,226.0,168.0,58.0,64.0,26.0,44.0,1109.0,1958.0,0.0,2.0,0.0,2002.0,1962.0,40.0,0.01998001998001998,3.0
METROSPIN,METROSPIN.csv,6167782,141176,True,141175,0,True,True,2698.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141175.0,0.0,0.0,0.0,0.0,2015-10-15 11:06:00,2024-01-31 14:27:00,1984.0,127.0,37.0,2274.0,196.0,0.5196672198633532,0.19863353234045306,0.12778843459706446,10.0,50.0,172.70000000000005,272.0,50.0,117.0,1.0,0.0,2.0,1386.0,119079.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,1.0,3.0,2.0,43169.0,366.0,0.7369176955685793,0.8904250760157542,46.0,41.0,109.0,1938.0,449.0,444.0,119.0,5.0,102.0,8.0,0.0,251.0,190.0,61.0,69.0,25.0,46.0,1109.0,1977.0,3.0,0.0,0.0,2002.0,1984.0,18.0,0.008991008991008992,1.0
MHSML,MHSML.csv,4900456,109587,True,109586,0,True,True,2225.0,0.0,0.0,2014-01-21,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109586.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:27:00,1813.0,171.0,37.0,1559.0,179.0,0.3352509441140174,0.3329498111771965,0.14984272498677775,5.0,52.0,122.0,246.0,103.0,181.0,0.0,0.0,2.0,978.0,99691.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0,2.0,1.0,8013.0,213.0,0.8199176338450018,0.9167889104387977,47.0,76.0,95.0,1766.0,485.0,482.0,119.0,2.0,112.0,5.0,0.0,262.0,184.0,78.0,75.0,30.0,47.0,632.0,1810.0,1.0,1.0,0.0,2002.0,1813.0,189.0,0.0944055944055944,17.0
MIDASFIN,MIDASFIN.csv,4011025,90147,True,90146,0,True,True,2590.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90146.0,0.0,0.0,0.0,0.0,2015-10-15 12:02:00,2024-01-31 14:19:00,1938.0,119.0,35.0,970.0,172.0,0.37536277888626884,0.2161708688554326,0.20526482858697623,5.0,35.0,106.29999999999995,241.0,71.0,180.0,1.0,0.0,2.0,992.0,83193.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,3.0,1.0,12045.0,342.0,0.919966791199668,0.9233172430570671,46.0,40.0,116.0,1892.0,614.0,607.0,99.0,4.0,82.0,7.0,0.0,217.0,162.0,55.0,52.0,28.0,46.0,1109.0,1934.0,1.0,2.0,0.0,2002.0,1938.0,64.0,0.03196803196803197,7.0
MIDLANDBNK,MIDLANDBNK.csv,1279010,28179,True,28178,0,True,True,220.0,0.0,0.0,2023-03-27,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28178.0,0.0,0.0,0.0,0.0,2023-03-27 10:01:00,2024-01-31 14:29:00,206.0,0.0,0.0,0.0,0.0,0.6639496639496639,0.1618046618046618,0.04786929786929787,78.0,136.0,200.0,238.0,0.0,1.0,0.0,0.0,0.0,435.0,24814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28178.0,206.0,0.8806160834693733,,0.0,0.0,0.0,206.0,3.0,3.0,13.0,0.0,20.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,220.0,,,,208.0,206.0,2.0,0.009615384615384616,1.0
MIRACLEIND,MIRACLEIND.csv,8991027,201177,True,201176,0,True,True,2693.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201176.0,0.0,0.0,0.0,0.0,2015-10-15 10:40:00,2024-01-31 14:29:00,1980.0,202.0,37.0,2057.0,216.0,0.47951766099720877,0.3136006747123436,0.06259663848671661,35.900000000000006,96.0,184.0,257.0,49.0,95.0,0.0,0.0,2.0,2032.0,170254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,43321.0,365.0,0.724798596523626,0.8796363751544138,47.0,26.0,97.0,1933.0,285.0,278.0,100.0,0.0,111.0,5.0,0.0,265.0,196.0,69.0,80.0,25.0,47.0,1109.0,1972.0,2.0,1.0,0.0,2002.0,1980.0,22.0,0.01098901098901099,5.0
MIRAKHTER,MIRAKHTER.csv,3075556,69633,True,69632,0,True,True,726.0,0.0,0.0,2021-02-02,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69632.0,0.0,0.0,0.0,0.0,2021-02-02 10:00:00,2024-01-31 14:20:00,712.0,0.0,0.0,1333.0,21.0,0.6747968659315148,0.13908879860708068,0.06945734184561811,4.0,89.0,211.89999999999998,271.0,32.0,88.0,0.0,0.0,0.0,744.0,48129.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,19165.0,357.0,0.8171145316984085,0.6433709156478491,0.0,8.0,0.0,712.0,40.0,40.0,9.0,0.0,7.0,1.0,0.0,35.0,20.0,15.0,3.0,0.0,0.0,0.0,726.0,1.0,0.0,0.0,728.0,712.0,16.0,0.02197802197802198,3.0
MITHUNKNIT,MITHUNKNIT.csv,3098833,70190,True,70189,0,True,True,2559.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70189.0,0.0,0.0,0.0,0.0,2015-10-15 10:34:00,2024-01-31 14:17:00,1839.0,212.0,37.0,831.0,197.0,0.12438917337234821,0.488134601316752,0.21116313094367228,2.0,24.0,95.0,184.0,151.0,262.0,1.0,0.0,2.0,724.0,68162.0,0.0,0.0,0.0,6.0,5.0,1.0,42.0,1.0,7.0,2.0,1623.0,221.0,0.9088108441158349,0.9725957471633171,47.0,36.0,100.0,1792.0,549.0,546.0,84.0,2.0,65.0,4.0,0.0,259.0,195.0,64.0,70.0,32.0,47.0,1109.0,1838.0,3.0,4.0,0.0,2002.0,1839.0,163.0,0.08141858141858142,12.0
MJLBD,MJLBD.csv,6138316,135327,True,135326,0,True,True,2703.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135326.0,0.0,0.0,0.0,0.0,2015-10-15 10:42:00,2024-01-31 14:14:00,1990.0,281.0,37.0,1281.0,207.0,0.24862752744945102,0.4292839143217136,0.12797744045119097,11.900000000000006,67.0,113.0,267.0,36.0,103.0,0.0,0.0,1.0,1623.0,127164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13034.0,367.0,0.9299524321006598,0.9407238412978772,47.0,14.0,91.0,1943.0,221.0,216.0,74.0,3.0,32.0,2.0,0.0,244.0,188.0,56.0,78.0,25.0,47.0,1109.0,1982.0,0.0,1.0,0.0,2002.0,1990.0,12.0,0.005994005994005994,1.0
MKFOOTWEAR,MKFOOTWEAR.csv,149671,3380,True,3379,0,True,True,18.0,0.0,0.0,2024-01-28,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3379.0,0.0,0.0,0.0,0.0,2023-08-03 10:02:00,2024-01-31 14:18:00,117.0,0.0,0.0,4.0,4.0,0.013795217657878603,0.36112814224402207,0.40772532188841204,12.600000000000001,30.0,47.400000000000006,60.0,4.0,7.0,0.0,0.0,0.0,180.0,3368.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3379.0,117.0,0.9967445989937851,,113.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,-178.0,18.0,,,,123.0,117.0,6.0,0.04878048780487805,2.0
MLDYEING,MLDYEING.csv,3759453,84266,True,84265,0,True,True,1126.0,0.0,0.0,2018-09-17,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84265.0,0.0,0.0,0.0,0.0,2018-09-17 15:28:00,2024-01-31 14:24:00,1102.0,0.0,0.0,959.0,31.0,0.6346572393973281,0.1677669155754362,0.06983875040582951,1.0,60.0,178.0,268.0,156.0,302.0,0.0,0.0,2.0,1760.0,70750.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2984.0,255.0,0.8974530831099196,0.8374896962389734,1.0,21.0,7.0,1101.0,129.0,128.0,39.0,1.0,29.0,0.0,0.0,82.0,53.0,29.0,11.0,11.0,1.0,0.0,1126.0,2.0,0.0,0.0,1257.0,1102.0,155.0,0.12330946698488465,10.0
MONNOAGML,MONNOAGML.csv,7049418,154173,True,154172,0,True,True,2560.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154172.0,0.0,0.0,0.0,0.0,2015-10-15 11:20:00,2024-01-31 14:24:00,1921.0,137.0,37.0,1649.0,188.0,0.5877399820034023,0.1933583359058397,0.08832782707502743,6.0,67.0,175.0,236.0,63.0,151.0,1.0,0.0,1.0,4201.0,120831.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,1.0,10.0,1.0,50220.0,369.0,0.674074074074074,0.8367227181776205,47.0,18.0,109.0,1874.0,331.0,325.0,75.0,2.0,85.0,9.0,0.0,228.0,178.0,50.0,71.0,27.0,47.0,1109.0,1915.0,7.0,3.0,0.0,2002.0,1921.0,81.0,0.040459540459540456,40.0
MONNOCERA,MONNOCERA.csv,10003649,212942,True,212941,0,True,True,2686.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212941.0,0.0,0.0,0.0,0.0,2015-10-15 10:36:00,2024-01-31 14:29:00,1974.0,143.0,37.0,2326.0,207.0,0.6038195547170885,0.24115619978480046,0.04901240478368655,9.0,108.0,205.0,271.0,53.0,123.0,1026.0,0.0,1.0,1710.0,167826.0,0.0,0.0,0.0,14.0,1.0,13.0,2.0,4.0,1.0,0.0,55805.0,368.0,0.6561598423080369,0.8350028001221872,47.0,20.0,100.0,1927.0,259.0,253.0,120.0,3.0,119.0,10.0,0.0,242.0,173.0,69.0,65.0,27.0,47.0,1109.0,1968.0,1.0,0.0,0.0,2002.0,1974.0,28.0,0.013986013986013986,4.0
MONNOFABR,MONNOFABR.csv,1655509,36919,True,36918,0,True,True,537.0,0.0,0.0,2021-06-13,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36918.0,0.0,0.0,0.0,0.0,2021-06-13 11:07:00,2024-01-31 14:21:00,520.0,0.0,0.0,1197.0,14.0,0.6020660475850321,0.15940436287708115,0.09022473762294632,1.0,63.0,175.20000000000005,269.0,81.0,168.0,0.0,0.0,0.0,752.0,30071.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8110.0,251.0,0.8025893958076449,0.8178978061649542,0.0,6.0,0.0,520.0,16.0,16.0,4.0,1.0,2.0,0.0,0.0,28.0,22.0,6.0,5.0,3.0,0.0,0.0,537.0,,,,642.0,520.0,122.0,0.19003115264797507,13.0
MONOSPOOL,MONOSPOOL.csv,4044249,87188,True,87187,0,True,True,651.0,0.0,0.0,2021-06-13,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87187.0,0.0,0.0,0.0,0.0,2021-06-13 11:00:00,2024-01-31 14:28:00,638.0,0.0,0.0,1890.0,6.0,0.6995228136662469,0.1432829957596275,0.04898958971218616,55.0,139.0,214.30000000000007,257.0,5.0,8.0,0.0,0.0,0.0,2049.0,57562.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,60702.0,368.0,0.6334717142763007,0.7215027373985274,0.0,0.0,0.0,638.0,43.0,43.0,17.0,0.0,16.0,1.0,0.0,19.0,15.0,4.0,4.0,0.0,0.0,0.0,651.0,,,,642.0,638.0,4.0,0.006230529595015576,1.0
MOSTFAMETL,MOSTFAMETL.csv,363361,8246,True,8245,0,True,True,18.0,0.0,0.0,2024-01-28,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8245.0,0.0,0.0,0.0,0.0,2022-08-30 15:00:00,2024-01-31 14:20:00,320.0,0.0,0.0,140.0,14.0,0.06170347003154574,0.4252365930599369,0.35709779179810724,7.0,20.0,48.10000000000002,275.0,10.0,23.0,407.0,0.0,18.0,848.0,8221.0,0.0,0.0,0.0,11.0,9.0,2.0,28.0,4.0,7.0,0.0,8245.0,320.0,0.9970891449363251,,316.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,-516.0,18.0,0.0,0.0,7.0,351.0,320.0,31.0,0.08831908831908832,4.0
MPETROLEUM,MPETROLEUM.csv,4533739,97148,True,97147,0,True,True,2703.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97147.0,0.0,0.0,0.0,0.0,2015-10-15 10:42:00,2024-01-31 14:27:00,1991.0,212.0,37.0,935.0,203.0,0.2849426205389045,0.2787843120770104,0.226133927445458,16.0,43.0,90.0,232.0,32.0,64.0,1.0,0.0,2.0,2144.0,89473.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,13672.0,367.0,0.9048420128730251,0.9236537885594489,48.0,13.0,100.0,1943.0,227.0,224.0,48.0,0.0,15.0,2.0,0.0,241.0,182.0,59.0,72.0,25.0,48.0,1109.0,1982.0,,,,2002.0,1991.0,11.0,0.005494505494505495,1.0
MTB,MTB.csv,2083424,46542,True,46541,0,True,True,2651.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46541.0,0.0,0.0,0.0,0.0,2015-10-15 11:34:00,2024-01-31 14:11:00,1936.0,168.0,37.0,618.0,184.0,0.1339760116578859,0.256877031722901,0.401008855509472,3.0,20.0,49.0,155.0,96.0,259.0,4.0,0.0,1.0,491.0,45526.0,0.0,0.0,0.0,7.0,2.0,5.0,20.0,3.0,3.0,0.0,3123.0,330.0,0.9747038104386807,0.9784421207794003,47.0,55.0,102.0,1889.0,503.0,502.0,70.0,3.0,42.0,6.0,0.0,250.0,182.0,68.0,74.0,27.0,47.0,1109.0,1930.0,3.0,0.0,0.0,2002.0,1936.0,66.0,0.03296703296703297,4.0
NAHEEACP,NAHEEACP.csv,4595868,103106,True,103105,0,True,True,1299.0,0.0,0.0,2017-12-24,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103105.0,0.0,0.0,0.0,0.0,2017-12-24 10:32:00,2024-01-31 14:25:00,1271.0,0.0,0.0,1698.0,18.0,0.5354891293674019,0.2331932360508278,0.07770489227566432,2.0,78.0,175.0,262.0,120.0,212.0,0.0,0.0,1.0,669.0,83081.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,12084.0,241.0,0.586643495531281,0.8348842574790433,0.0,5.0,10.0,1271.0,170.0,169.0,42.0,2.0,37.0,3.0,0.0,85.0,59.0,26.0,13.0,14.0,0.0,0.0,1299.0,1.0,1.0,0.0,1431.0,1271.0,160.0,0.11180992313067785,10.0
NATLIFEINS,NATLIFEINS.csv,2343160,50895,True,50894,0,True,True,2514.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50894.0,0.0,0.0,0.0,0.0,2015-10-15 11:46:00,2024-01-31 14:20:00,1799.0,145.0,37.0,540.0,172.0,0.3309909359405235,0.2240554027905082,0.2673795702210001,2.0,17.0,71.0,184.0,132.0,279.0,0.0,0.0,2.0,953.0,48355.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,5.0,1.0,1428.0,188.0,0.9530812324929971,0.9500262806776372,47.0,44.0,107.0,1752.0,427.0,412.0,63.0,7.0,49.0,2.0,0.0,212.0,156.0,56.0,56.0,30.0,47.0,1109.0,1796.0,5.0,0.0,0.0,2002.0,1799.0,203.0,0.10139860139860139,24.0
NAVANACNG,NAVANACNG.csv,4880002,110478,True,110477,0,True,True,2697.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110477.0,0.0,0.0,0.0,0.0,2015-10-15 10:46:00,2024-01-31 14:29:00,1983.0,219.0,37.0,1519.0,199.0,0.27169244382177815,0.3341198591627187,0.18926392242889006,18.200000000000017,50.0,99.0,249.0,38.0,64.0,0.0,0.0,1.0,1450.0,103166.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,26928.0,369.0,0.865530303030303,0.9558343008294534,47.0,19.0,101.0,1936.0,341.0,335.0,69.0,3.0,47.0,1.0,0.0,254.0,183.0,71.0,74.0,26.0,47.0,1109.0,1976.0,1.0,2.0,0.0,2002.0,1983.0,19.0,0.00949050949050949,5.0
NAVANAPHAR,NAVANAPHAR.csv,2680405,59400,True,59399,0,True,True,329.0,0.0,0.0,2022-10-18,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59399.0,0.0,0.0,0.0,0.0,2022-10-18 09:30:00,2024-01-31 14:29:00,315.0,0.0,0.0,404.0,0.0,0.8020276216911516,0.121166474849367,0.01354004468214745,124.0,195.0,249.0,270.0,0.0,0.0,0.0,0.0,0.0,649.0,38066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59399.0,315.0,0.6408525396050438,,0.0,0.0,0.0,315.0,2.0,2.0,5.0,0.0,15.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,329.0,1.0,0.0,0.0,318.0,315.0,3.0,0.009433962264150943,1.0
NBL,NBL.csv,8170821,193031,True,193030,0,True,True,2635.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193030.0,0.0,0.0,0.0,0.0,2015-10-15 10:40:00,2024-01-31 14:20:00,1923.0,256.0,37.0,1614.0,212.0,0.4497689775884714,0.3706666945742437,0.04124391047946962,3.0,101.0,185.0,271.0,107.0,256.0,0.0,0.0,1.0,789.0,174168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3718.0,298.0,0.9701452393760086,0.9009518678160919,47.0,61.0,62.0,1876.0,310.0,308.0,129.0,1.0,103.0,1.0,0.0,275.0,202.0,73.0,77.0,24.0,47.0,1109.0,1914.0,2.0,0.0,0.0,2002.0,1923.0,79.0,0.039460539460539464,3.0
NCCBANK,NCCBANK.csv,5056773,113523,True,113522,0,True,True,2686.0,0.0,0.0,2012-10-01,2024-02-20,OK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113522.0,0.0,0.0,0.0,0.0,2015-10-15 10:52:00,2024-01-31 14:16:00,1973.0,218.0,37.0,1179.0,187.0,0.25821836143757454,0.33900796959183854,0.1776707993796448,5.0,55.0,105.0,259.0,55.0,186.0,0.0,0.0,2.0,964.0,108117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6074.0,351.0,0.9715179453407968,0.9513066785794059,47.0,96.0,93.0,1926.0,457.0,454.0,168.0,0.0,113.0,2.0,0.0,261.0,191.0,70.0,72.0,26.0,47.0,1109.0,1966.0,1.0,0.0,0.0,2002.0,1973.0,29.0,0.014485514485514486,3.0
