row,symbol,ts,code,detail
790189,STANDBANKL,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
790233,STANDBANKL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
792444,STYLECRAFT,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
792487,STYLECRAFT,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
795144,SUMITPOWER,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
797719,SUNLIFEINS,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
797762,SUNLIFEINS,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
800336,TAKAFULINS,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
800380,TAKAFULINS,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
803009,TALLUSPIN,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
803053,TALLUSPIN,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
805583,TAMIJTEX,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
805589,TAMIJTEX,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
805947,TECHNODRUG,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
805953,TECHNODRUG,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
806592,TILIL,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
806598,TILIL,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
807663,TITASGAS,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
807707,TITASGAS,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
809661,TOSRIFA,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
809705,TOSRIFA,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
812326,TRUSTBANK,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
812370,TRUSTBANK,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
814514,TUNGHAI,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
814558,TUNGHAI,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
817073,UCB,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
817117,UCB,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
819728,UNILEVERCL,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
819772,UNILEVERCL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
822301,UNIONBANK,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
822307,UNIONBANK,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
823319,UNIONCAP,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
823363,UNIONCAP,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
825906,UNIONINS,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
825912,UNIONINS,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
826978,UNIQUEHRL,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
827022,UNIQUEHRL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
829655,UNITEDFIN,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
829699,UNITEDFIN,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
832201,UNITEDINS,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
832245,UNITEDINS,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
834239,UPGDCL,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
834283,UPGDCL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
836900,USMANIAGL,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
836944,USMANIAGL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
839570,UTTARABANK,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
839614,UTTARABANK,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
842275,UTTARAFIN,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
842319,UTTARAFIN,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
846709,VFSTDL,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
846715,VFSTDL,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
847925,WALTONHIL,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
847931,WALTONHIL,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
848603,WATACHEM,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
848647,WATACHEM,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
850572,WEBCOATS,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
850578,WEBCOATS,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
851152,WMSHIPYARD,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
851196,WMSHIPYARD,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
853215,WONDERTOYS,2025-05-17,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
853221,WONDERTOYS,2025-05-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
853368,YPL,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
855420,ZAHEENSPIN,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
855464,ZAHEENSPIN,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
858050,ZAHINTEX,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
858094,ZAHINTEX,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
860402,ZEALBANGLA,2016-07-16,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
860446,ZEALBANGLA,2016-09-24,NON_TRADING_WEEKDAY,timestamp on an assumed non-trading weekday (unverified)
